Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1082,18.620,19.512,0,0.077,1.626,3.317,7.542,18.530,1.000
1082,30.275,20.474,0,0.074,1.621,3.319,7.575,18.680,1.000
1083,18.643,19.436,0,0.069,1.618,3.287,7.440,18.205,0.949
1083,30.126,19.556,0,0.075,1.628,3.333,7.592,18.658,0.949
1084,21.036,14.471,0,0.083,1.653,3.366,7.559,18.193,0.496
1084,29.540,17.346,0,0.097,1.753,3.709,8.575,21.087,0.361
1084,30.365,20.402,0,0.076,1.667,3.486,8.090,20.183,0.522
1085,18.984,19.378,0,0.080,1.704,3.591,8.329,20.656,0.505
1085,30.210,19.540,0,0.077,1.612,3.288,7.479,18.402,0.505
1086,18.702,19.470,0,0.070,1.619,3.286,7.433,18.176,0.989
1086,30.331,20.436,0,0.076,1.618,3.306,7.533,18.548,0.989
1087,18.624,19.472,0,0.073,1.616,3.277,7.412,18.130,0.931
1087,30.204,20.470,0,0.078,1.625,3.331,7.610,18.765,0.931
1088,18.669,19.517,0,0.074,1.619,3.289,7.449,18.241,0.960
1088,30.183,19.553,0,0.076,1.627,3.330,7.580,18.628,0.960
1089,18.596,19.489,0,0.075,1.619,3.295,7.480,18.353,0.847
1089,30.223,20.466,0,0.075,1.640,3.381,7.753,19.168,0.847
1090,30.353,20.420,0,0.104,1.650,3.410,7.827,19.354,1.000
1091,18.696,19.463,0,0.071,1.621,3.293,7.453,18.234,0.999
1091,30.276,20.429,0,0.075,1.614,3.294,7.499,18.461,0.999
1092,18.660,19.488,0,0.073,1.617,3.278,7.404,18.080,0.819
1092,30.195,20.512,0,0.082,1.636,3.373,7.726,19.066,0.819
1093,18.640,19.506,0,0.073,1.617,3.286,7.442,18.226,0.972
1093,30.241,20.474,0,0.075,1.623,3.320,7.564,18.614,0.972
1094,18.637,19.475,0,0.072,1.629,3.328,7.574,18.618,0.998
1094,30.277,20.469,0,0.076,1.628,3.337,7.623,18.800,0.998
1095,18.547,19.475,0,0.073,1.627,3.318,7.536,18.486,1.000
1095,30.228,20.517,0,0.075,1.620,3.316,7.565,18.638,1.000
1096,18.705,19.489,0,0.073,1.616,3.276,7.399,18.072,0.897
1096,30.339,20.449,0,0.076,1.629,3.343,7.640,18.850,0.897
1097,18.532,19.389,0,0.069,1.616,3.273,7.389,18.030,0.939
1097,30.239,20.455,0,0.075,1.624,3.324,7.582,18.679,0.939
1098,18.685,19.493,0,0.071,1.618,3.285,7.437,18.204,0.954
1098,30.277,20.472,0,0.077,1.623,3.329,7.606,18.769,0.954
1099,18.703,19.489,0,0.070,1.618,3.288,7.447,18.235,0.999
1099,30.356,20.449,0,0.077,1.612,3.288,7.483,18.416,0.999
1100,18.792,19.449,0,0.072,1.611,3.253,7.326,17.842,0.993
1100,30.298,19.558,0,0.077,1.600,3.238,7.317,17.904,0.993
1101,18.645,19.486,0,0.073,1.617,3.289,7.457,18.285,0.933
1101,30.240,20.472,0,0.076,1.627,3.342,7.648,18.887,0.933
1102,18.670,19.457,0,0.071,1.636,3.346,7.615,18.706,0.992
1102,30.265,20.433,0,0.076,1.626,3.329,7.594,18.707,0.992
1103,18.663,19.502,0,0.073,1.623,3.304,7.496,18.379,0.998
1103,30.221,20.451,0,0.074,1.620,3.312,7.551,18.595,0.998
1104,18.666,19.461,0,0.074,1.609,3.256,7.346,17.936,0.973
1104,30.300,20.488,0,0.076,1.613,3.289,7.479,18.390,0.973
1105,18.655,19.509,0,0.074,1.620,3.291,7.447,18.216,0.908
1105,30.208,19.567,0,0.076,1.633,3.355,7.665,18.895,0.908
1106,18.720,19.506,0,0.073,1.623,3.300,7.475,18.297,0.979
1106,30.243,19.559,0,0.076,1.609,3.271,7.423,18.220,0.979
1107,18.690,19.495,0,0.074,1.627,3.313,7.510,18.393,0.901
1107,30.241,19.590,0,0.075,1.602,3.246,7.345,17.989,0.901
1108,18.628,19.503,0,0.073,1.617,3.283,7.428,18.173,0.671
1108,29.942,19.501,0,0.076,1.652,3.430,7.900,19.564,0.671
1109,18.638,19.503,0,0.075,1.618,3.282,7.419,18.130,0.936
1109,30.258,20.460,0,0.075,1.628,3.335,7.608,18.740,0.936
1110,29.839,19.501,0,0.075,1.639,3.387,7.783,19.262,0.820
1110,18.584,20.354,0,0.074,1.617,3.293,7.478,18.364,0.820
1111,18.538,19.505,0,0.076,1.616,3.284,7.439,18.221,0.886
1111,29.851,19.515,0,0.072,1.628,3.356,7.705,19.081,0.886
1112,29.797,19.486,0,0.076,1.622,3.332,7.625,18.832,0.999
1112,18.521,20.336,0,0.071,1.627,3.333,7.609,18.762,0.999
1113,29.897,19.500,0,0.074,1.639,3.388,7.790,19.286,0.993
1113,18.503,20.347,0,0.074,1.637,3.371,7.723,19.088,0.993
1114,29.824,19.515,0,0.076,1.618,3.320,7.594,18.758,0.993
1114,18.557,20.349,0,0.074,1.618,3.303,7.516,18.490,0.993
1115,29.874,19.520,0,0.075,1.628,3.350,7.672,18.951,1.000
1115,18.559,20.382,0,0.073,1.632,3.348,7.649,18.865,1.000
1116,29.831,19.501,0,0.075,1.618,3.322,7.606,18.795,0.993
1116,18.514,20.334,0,0.075,1.619,3.305,7.524,18.513,0.993
1117,29.857,19.525,0,0.075,1.623,3.336,7.641,18.889,0.957
1117,18.591,20.363,0,0.073,1.616,3.294,7.487,18.406,0.957
1118,29.869,19.517,0,0.075,1.630,3.359,7.703,19.049,0.910
1118,18.582,20.361,0,0.073,1.617,3.296,7.486,18.383,0.910
1119,18.568,19.491,0,0.075,1.624,3.308,7.508,18.417,0.927
1119,29.869,19.483,0,0.073,1.630,3.364,7.726,19.128,0.927
1120,18.597,19.494,0,0.076,1.623,3.303,7.490,18.357,0.894
1120,29.860,19.470,0,0.074,1.633,3.372,7.747,19.184,0.894
1121,18.589,19.496,0,0.073,1.615,3.276,7.411,18.128,0.683
1121,29.897,19.507,0,0.074,1.647,3.418,7.874,19.520,0.683
1122,18.538,19.472,0,0.075,1.627,3.322,7.556,18.568,0.904
1122,29.934,19.505,0,0.076,1.638,3.387,7.787,19.280,0.904
1123,18.569,19.470,0,0.075,1.622,3.301,7.488,18.359,0.896
1123,29.927,19.526,0,0.075,1.634,3.369,7.719,19.044,0.896
1124,18.579,19.467,0,0.075,1.627,3.323,7.557,18.569,0.992
1124,29.898,19.512,0,0.075,1.625,3.340,7.639,18.836,0.992
1125,18.567,19.481,0,0.074,1.612,3.267,7.389,18.080,0.832
1125,29.850,19.502,0,0.075,1.629,3.357,7.704,19.067,0.832
1126,18.665,19.492,0,0.073,1.619,3.290,7.452,18.249,0.974
1126,30.274,20.465,0,0.076,1.623,3.322,7.579,18.679,0.974
1127,18.663,19.502,0,0.074,1.624,3.304,7.482,18.310,0.997
1127,30.310,20.452,0,0.075,1.614,3.293,7.493,18.438,0.997
1128,18.685,20.373,0,0.073,1.618,3.292,7.467,18.315,0.999
1128,30.329,20.474,0,0.078,1.615,3.294,7.496,18.442,0.999
1129,18.670,19.509,0,0.073,1.630,3.327,7.563,18.568,0.967
1129,30.328,20.453,0,0.076,1.613,3.290,7.486,18.412,0.967
1130,18.638,19.483,0,0.076,1.615,3.278,7.422,18.177,0.965
1130,30.316,20.460,0,0.077,1.620,3.317,7.574,18.688,0.965
1131,18.642,19.496,0,0.073,1.627,3.316,7.525,18.451,0.986
1131,30.283,20.480,0,0.076,1.614,3.293,7.495,18.447,0.986
1132,18.612,19.483,0,0.075,1.627,3.321,7.554,18.563,0.988
1132,30.253,20.469,0,0.075,1.628,3.343,7.646,18.876,0.988
1133,18.597,19.487,0,0.076,1.623,3.310,7.522,18.470,0.962
1133,30.221,20.479,0,0.075,1.631,3.350,7.661,18.902,0.962
1134,18.650,19.481,0,0.075,1.620,3.295,7.468,18.298,0.932
1134,30.233,20.443,0,0.075,1.632,3.349,7.653,18.869,0.932
1135,18.602,19.462,0,0.077,1.623,3.311,7.527,18.491,0.986
1135,30.284,20.456,0,0.075,1.626,3.335,7.619,18.796,0.986
1136,29.971,19.491,0,0.074,1.639,3.387,7.772,19.192,0.901
1136,18.617,20.404,0,0.074,1.626,3.321,7.555,18.571,0.901
1137,18.640,19.523,0,0.076,1.620,3.293,7.463,18.287,0.864
1137,30.225,20.441,0,0.076,1.637,3.372,7.730,19.108,0.864
1138,18.589,19.512,0,0.078,1.620,3.294,7.466,18.295,0.766
1138,29.991,19.511,0,0.075,1.644,3.406,7.833,19.376,0.766
1139,18.697,19.524,0,0.074,1.615,3.273,7.395,18.072,0.995
1139,30.323,20.448,0,0.076,1.613,3.288,7.475,18.382,0.995
1140,18.632,19.483,0,0.077,1.616,3.280,7.424,18.177,0.964
1140,30.240,20.469,0,0.075,1.621,3.318,7.571,18.659,0.964
1141,18.688,19.497,0,0.074,1.629,3.321,7.538,18.480,0.998
1141,30.247,20.442,0,0.075,1.622,3.313,7.543,18.552,0.998
1142,18.760,19.490,0,0.074,1.627,3.312,7.498,18.333,0.985
1142,30.304,20.442,0,0.076,1.628,3.336,7.613,18.757,0.985
1143,18.727,19.491,0,0.073,1.613,3.266,7.370,17.991,0.761
1143,30.276,20.460,0,0.074,1.640,3.380,7.750,19.165,0.761
1144,18.699,19.515,0,0.075,1.618,3.280,7.409,18.099,0.855
1144,30.232,20.461,0,0.075,1.635,3.362,7.699,19.017,0.855
1145,18.667,20.360,0,0.075,1.607,3.252,7.345,17.953,0.874
1145,30.237,20.474,0,0.076,1.625,3.329,7.598,18.728,0.874
1146,18.689,19.485,0,0.073,1.623,3.299,7.472,18.290,0.957
1146,30.267,20.453,0,0.074,1.629,3.342,7.636,18.835,0.957
1147,18.732,19.505,0,0.074,1.614,3.267,7.373,18.000,0.840
1147,30.128,19.532,0,0.075,1.635,3.355,7.651,18.810,0.840
1148,18.689,20.371,0,0.076,1.614,3.274,7.408,18.131,0.824
1148,30.263,20.448,0,0.074,1.635,3.367,7.718,19.084,0.824
1149,18.701,19.530,0,0.076,1.611,3.256,7.338,17.888,0.991
1149,30.323,20.444,0,0.075,1.609,3.275,7.442,18.295,0.991
1150,18.692,19.527,0,0.074,1.609,3.254,7.338,17.910,0.946
1150,30.241,20.465,0,0.076,1.617,3.302,7.519,18.508,0.946
1151,18.768,19.497,0,0.074,1.619,3.278,7.389,18.004,0.993
1151,30.250,19.555,0,0.075,1.617,3.295,7.484,18.375,0.993
1152,18.697,19.485,0,0.073,1.615,3.271,7.391,18.063,0.968
1152,30.290,20.446,0,0.076,1.618,3.308,7.541,18.579,0.968
1153,18.623,19.495,0,0.078,1.616,3.281,7.430,18.192,0.629
1153,29.989,19.494,0,0.073,1.654,3.446,7.959,19.758,0.629
1154,18.760,19.472,0,0.073,1.622,3.295,7.450,18.206,0.992
1154,30.248,19.559,0,0.077,1.611,3.277,7.443,18.284,0.992
1155,18.723,19.513,0,0.073,1.611,3.258,7.344,17.918,0.948
1155,30.186,19.566,0,0.075,1.620,3.304,7.506,18.415,0.948
1156,18.681,19.458,0,0.073,1.614,3.274,7.407,18.127,0.598
1156,30.006,19.475,0,0.074,1.659,3.455,7.971,19.754,0.598
1157,18.701,19.483,0,0.073,1.610,3.255,7.340,17.917,0.989
1157,30.197,19.537,0,0.076,1.611,3.275,7.425,18.198,0.989
1158,18.703,19.491,0,0.073,1.618,3.283,7.423,18.149,0.971
1158,30.197,19.551,0,0.075,1.623,3.318,7.549,18.549,0.971
1159,18.754,19.455,0,0.073,1.621,3.282,7.399,18.025,0.998
1159,30.236,19.566,0,0.074,1.617,3.291,7.468,18.316,0.998
1160,18.732,19.466,0,0.071,1.622,3.295,7.454,18.230,0.667
1160,30.008,19.469,0,0.074,1.654,3.443,7.942,19.683,0.667
1161,18.649,19.502,0,0.074,1.605,3.245,7.325,17.908,0.717
1161,29.954,19.464,0,0.074,1.634,3.374,7.749,19.169,0.717
1162,18.573,19.467,0,0.078,1.602,3.239,7.312,17.877,0.661
1162,29.921,19.503,0,0.074,1.636,3.390,7.813,19.396,0.661
1163,19.005,19.358,0,0.069,1.701,3.593,8.368,20.857,0.500
1163,30.359,19.511,0,0.077,1.595,3.218,7.252,17.703,0.500
1164,19.000,19.289,0,0.066,1.688,3.550,8.239,20.479,0.505
1164,30.392,19.472,0,0.077,1.601,3.246,7.352,18.034,0.505
1165,19.059,19.336,0,0.070,1.680,3.520,8.155,20.262,0.511
1165,30.326,19.488,0,0.076,1.600,3.244,7.343,17.992,0.511
1166,19.012,19.396,0,0.072,1.673,3.500,8.100,20.124,0.510
1166,30.367,19.489,0,0.078,1.593,3.219,7.275,17.820,0.510
1167,19.026,19.370,0,0.073,1.679,3.510,8.110,20.095,0.510
1167,30.295,19.549,0,0.078,1.598,3.232,7.300,17.854,0.510
1168,18.758,19.466,0,0.070,1.614,3.260,7.336,17.852,0.996
1168,30.325,19.494,0,0.077,1.601,3.249,7.362,18.061,0.996
1169,18.774,19.460,0,0.070,1.632,3.331,7.564,18.545,0.796
1169,30.336,19.511,0,0.076,1.596,3.229,7.299,17.873,0.796
1170,18.699,19.494,0,0.071,1.619,3.289,7.447,18.238,0.998
1170,30.174,19.568,0,0.075,1.614,3.282,7.440,18.229,0.998
1171,18.717,19.496,0,0.073,1.624,3.309,7.508,18.414,0.881
1171,30.317,19.555,0,0.077,1.597,3.235,7.320,17.936,0.881
1172,18.940,19.444,0,0.073,1.697,3.576,8.306,20.644,0.504
1172,30.296,19.584,0,0.076,1.606,3.264,7.407,18.191,0.504
1173,18.996,19.383,0,0.071,1.679,3.515,8.129,20.155,0.510
1173,30.347,19.528,0,0.077,1.597,3.233,7.311,17.904,0.510
1174,18.764,19.509,0,0.074,1.618,3.275,7.387,18.017,0.984
1174,30.345,19.550,0,0.076,1.603,3.250,7.356,18.025,0.984
1175,18.980,19.358,0,0.071,1.674,3.499,8.087,20.045,0.505
1175,30.330,19.515,0,0.079,1.587,3.197,7.204,17.607,0.505
1176,18.743,19.453,0,0.073,1.619,3.282,7.414,18.105,0.943
1176,30.313,19.528,0,0.076,1.598,3.233,7.306,17.879,0.943
1177,18.802,19.473,0,0.075,1.629,3.313,7.493,18.292,0.945
1177,30.303,19.499,0,0.076,1.609,3.265,7.395,18.121,0.945
1178,18.822,19.453,0,0.075,1.639,3.349,7.604,18.621,0.838
1178,30.271,19.546,0,0.077,1.606,3.261,7.390,18.124,0.838
1179,18.940,19.394,0,0.073,1.685,3.531,8.161,20.196,0.505
1179,30.350,19.520,0,0.077,1.596,3.226,7.286,17.824,0.505
1180,19.124,19.421,0,0.075,1.647,3.409,7.834,19.382,0.651
1180,30.319,19.562,0,0.077,1.605,3.254,7.360,18.016,0.651
1181,18.730,19.492,0,0.075,1.613,3.266,7.368,17.981,0.983
1181,30.322,20.449,0,0.077,1.613,3.292,7.502,18.484,0.983
1182,18.785,19.479,0,0.072,1.617,3.271,7.371,17.957,0.998
1182,30.258,19.569,0,0.077,1.606,3.264,7.401,18.161,0.998
1183,18.755,19.471,0,0.071,1.614,3.269,7.380,18.022,0.997
1183,30.286,19.561,0,0.077,1.611,3.278,7.438,18.248,0.997
1184,18.809,19.462,0,0.073,1.632,3.322,7.522,18.381,0.913
1184,30.317,19.526,0,0.078,1.606,3.260,7.387,18.112,0.913
1185,19.008,19.376,0,0.073,1.675,3.499,8.081,20.022,0.520
1185,30.266,19.568,0,0.076,1.602,3.246,7.341,17.971,0.520
1186,18.984,19.410,0,0.072,1.690,3.556,8.260,20.542,0.505
1186,30.336,19.555,0,0.076,1.603,3.253,7.367,18.062,0.505
1187,18.765,19.488,0,0.074,1.617,3.278,7.404,18.084,0.943
1187,30.307,19.539,0,0.076,1.596,3.229,7.296,17.863,0.943
1188,19.012,19.415,0,0.075,1.666,3.471,7.999,19.789,0.533
1188,30.359,19.504,0,0.077,1.599,3.237,7.326,17.953,0.533
1189,18.797,19.492,0,0.074,1.633,3.322,7.512,18.330,0.798
1189,30.332,19.517,0,0.075,1.594,3.220,7.274,17.802,0.798
1190,30.302,19.507,0,0.076,1.591,3.214,7.257,17.761,0.778
1190,18.646,20.365,0,0.074,1.625,3.322,7.566,18.618,0.778
1191,18.675,19.481,0,0.070,1.621,3.297,7.475,18.319,0.881
1191,30.254,19.517,0,0.075,1.596,3.223,7.275,17.785,0.881
1192,18.792,19.436,0,0.071,1.626,3.306,7.481,18.286,0.911
1192,30.296,19.536,0,0.076,1.601,3.243,7.340,17.988,0.911
1193,18.758,19.459,0,0.071,1.640,3.362,7.658,18.820,0.819
1193,30.221,19.560,0,0.076,1.607,3.267,7.409,18.171,0.819
1194,18.955,19.374,0,0.072,1.691,3.554,8.237,20.432,0.506
1194,30.285,19.524,0,0.075,1.604,3.256,7.382,18.114,0.506
1195,18.922,19.382,0,0.068,1.698,3.576,8.292,20.559,0.501
1195,30.273,19.532,0,0.076,1.600,3.234,7.303,17.857,0.501
1196,18.800,19.439,0,0.072,1.639,3.351,7.607,18.627,0.752
1196,30.308,19.535,0,0.077,1.597,3.234,7.315,17.926,0.752
1197,18.817,19.444,0,0.074,1.632,3.328,7.549,18.476,0.870
1197,30.269,19.557,0,0.075,1.602,3.251,7.367,18.070,0.870
1198,18.759,19.501,0,0.073,1.624,3.297,7.453,18.209,0.954
1198,30.255,19.585,0,0.077,1.603,3.253,7.371,18.079,0.954
1199,18.990,19.371,0,0.072,1.687,3.540,8.196,20.327,0.509
1199,30.261,19.530,0,0.075,1.604,3.255,7.375,18.085,0.509
1200,26.555,12.478,0,0.067,1.652,3.403,7.778,19.146,0.876
1200,19.235,19.435,0,0.070,1.671,3.498,8.119,20.252,0.735
1200,24.547,26.413,0,0.064,1.648,3.393,7.761,19.133,0.856
1201,19.004,19.386,0,0.071,1.690,3.557,8.262,20.559,0.509
1201,30.351,19.506,0,0.077,1.609,3.275,7.436,18.266,0.509
1202,18.795,19.452,0,0.070,1.647,3.380,7.707,18.947,0.621
1202,30.321,19.517,0,0.078,1.591,3.212,7.251,17.740,0.621
1203,19.011,19.438,0,0.072,1.676,3.510,8.136,20.236,0.508
1203,30.374,19.506,0,0.076,1.595,3.222,7.269,17.764,0.508
1204,19.038,19.336,0,0.071,1.671,3.485,8.042,19.920,0.510
1204,30.351,19.504,0,0.077,1.589,3.205,7.227,17.661,0.510
1205,19.213,19.344,0,0.068,1.642,3.397,7.811,19.344,0.678
1205,30.358,19.486,0,0.078,1.603,3.254,7.375,18.091,0.678
1206,19.164,18.433,0,0.068,1.672,3.476,7.984,19.691,0.534
1206,30.430,19.475,0,0.080,1.600,3.244,7.350,18.033,0.534
1207,19.048,19.396,0,0.073,1.670,3.479,8.017,19.826,0.528
1207,30.309,19.498,0,0.078,1.600,3.238,7.317,17.902,0.528
1208,19.092,19.351,0,0.068,1.687,3.545,8.233,20.507,0.509
1208,30.349,19.512,0,0.076,1.607,3.260,7.382,18.088,0.509
1209,19.084,19.366,0,0.071,1.675,3.502,8.100,20.106,0.514
1209,30.337,19.509,0,0.076,1.599,3.236,7.315,17.904,0.514
1210,19.019,19.335,0,0.070,1.682,3.530,8.180,20.322,0.509
1210,30.342,19.532,0,0.078,1.602,3.247,7.347,18.002,0.509
1211,18.801,19.433,0,0.071,1.640,3.358,7.646,18.781,0.825
1211,30.348,19.540,0,0.078,1.606,3.266,7.409,18.190,0.825
1212,19.019,19.372,0,0.069,1.697,3.579,8.325,20.735,0.502
1212,30.332,19.491,0,0.075,1.601,3.246,7.349,18.012,0.502
1213,18.737,19.490,0,0.073,1.611,3.254,7.330,17.869,0.989
1213,30.324,19.534,0,0.078,1.609,3.274,7.433,18.247,0.989
1214,18.792,19.416,0,0.072,1.644,3.369,7.667,18.816,0.776
1214,30.278,19.533,0,0.077,1.605,3.260,7.392,18.135,0.776
1215,18.940,19.368,0,0.070,1.693,3.560,8.250,20.463,0.510
1215,30.360,19.508,0,0.076,1.611,3.281,7.458,18.338,0.510
1216,18.947,19.360,0,0.069,1.695,3.576,8.321,20.722,0.505
1216,30.352,19.505,0,0.076,1.609,3.275,7.435,18.260,0.505
1217,18.949,19.343,0,0.072,1.681,3.516,8.114,20.057,0.516
1217,30.322,19.527,0,0.077,1.604,3.254,7.371,18.073,0.516
1218,18.726,19.467,0,0.070,1.637,3.345,7.606,18.668,0.996
1218,30.213,19.530,0,0.072,1.627,3.332,7.601,18.721,0.996
1219,18.943,19.402,0,0.072,1.695,3.571,8.293,20.613,0.501
1219,30.288,19.547,0,0.076,1.597,3.230,7.297,17.852,0.501
1220,18.698,19.438,0,0.073,1.622,3.300,7.478,18.319,0.981
1220,30.204,19.555,0,0.073,1.609,3.272,7.422,18.208,0.981
1221,18.954,19.375,0,0.071,1.693,3.569,8.295,20.645,0.502
1221,30.321,19.519,0,0.075,1.601,3.242,7.331,17.945,0.502
1222,18.946,19.379,0,0.071,1.703,3.596,8.361,20.794,0.502
1222,30.344,19.498,0,0.077,1.607,3.265,7.405,18.167,0.502
1223,18.997,19.374,0,0.072,1.686,3.544,8.225,20.451,0.505
1223,30.339,19.501,0,0.076,1.600,3.242,7.343,18.007,0.505
1224,18.983,19.393,0,0.071,1.685,3.536,8.195,20.355,0.509
1224,30.380,19.497,0,0.077,1.602,3.252,7.373,18.099,0.509
1225,19.032,18.467,0,0.073,1.690,3.543,8.190,20.282,0.511
1225,30.381,19.483,0,0.077,1.607,3.267,7.407,18.170,0.511
1226,18.746,19.437,0,0.072,1.627,3.313,7.513,18.412,0.899
1226,30.313,19.496,0,0.074,1.601,3.246,7.346,17.998,0.899
1227,18.763,19.420,0,0.071,1.623,3.304,7.488,18.338,0.890
1227,30.292,19.537,0,0.076,1.598,3.234,7.306,17.871,0.890
1228,18.781,19.454,0,0.073,1.626,3.308,7.489,18.322,0.787
1228,30.269,19.516,0,0.074,1.589,3.202,7.212,17.605,0.787
1229,18.811,19.421,0,0.069,1.639,3.356,7.639,18.762,0.822
1229,30.327,19.521,0,0.075,1.607,3.262,7.388,18.101,0.822
1230,18.792,19.421,0,0.072,1.638,3.351,7.621,18.700,0.712
1230,30.304,19.504,0,0.074,1.594,3.220,7.268,17.772,0.712
1231,18.732,19.410,0,0.071,1.626,3.312,7.509,18.390,0.956
1231,30.246,19.546,0,0.075,1.609,3.269,7.411,18.174,0.956
1232,18.705,19.422,0,0.072,1.629,3.320,7.534,18.466,0.989
1232,30.212,19.536,0,0.073,1.618,3.300,7.496,18.399,0.989
1233,18.742,19.411,0,0.073,1.626,3.317,7.533,18.483,0.878
1233,30.294,19.514,0,0.074,1.599,3.242,7.344,18.013,0.878
1234,19.124,18.434,0,0.071,1.674,3.492,8.059,19.967,0.547
1234,30.446,19.450,0,0.079,1.606,3.274,7.451,18.348,0.547
1235,19.039,19.346,0,0.068,1.669,3.501,8.134,20.292,0.549
1235,30.449,19.472,0,0.079,1.610,3.285,7.484,18.436,0.549
1236,19.035,19.388,0,0.071,1.674,3.511,8.154,20.329,0.527
1236,30.414,19.496,0,0.078,1.606,3.270,7.431,18.269,0.527
1237,18.960,19.378,0,0.073,1.682,3.533,8.200,20.396,0.520
1237,30.420,19.475,0,0.078,1.610,3.280,7.456,18.327,0.520
1238,18.821,19.427,0,0.074,1.651,3.397,7.757,19.089,0.734
1238,30.364,19.502,0,0.078,1.608,3.273,7.434,18.262,0.734
1239,19.067,19.365,0,0.072,1.674,3.513,8.169,20.395,0.509
1239,30.415,19.455,0,0.079,1.594,3.228,7.310,17.930,0.509
1240,18.999,19.350,0,0.071,1.679,3.523,8.171,20.317,0.515
1240,30.430,19.473,0,0.079,1.603,3.257,7.395,18.174,0.515
1241,18.739,19.456,0,0.071,1.626,3.311,7.506,18.384,0.900
1241,30.302,19.495,0,0.076,1.600,3.244,7.350,18.033,0.900
1242,18.954,19.380,0,0.072,1.689,3.549,8.234,20.455,0.509
1242,30.283,19.510,0,0.076,1.606,3.267,7.420,18.243,0.509
1243,19.037,19.362,0,0.070,1.682,3.533,8.208,20.450,0.509
1243,30.366,19.489,0,0.077,1.602,3.250,7.367,18.076,0.509
1244,18.774,19.417,0,0.071,1.634,3.340,7.594,18.638,0.819
1244,30.344,19.478,0,0.077,1.601,3.245,7.347,18.008,0.819
1245,19.099,19.357,0,0.073,1.659,3.457,7.991,19.862,0.552
1245,30.420,19.451,0,0.078,1.599,3.244,7.353,18.047,0.552
1246,18.969,19.356,0,0.072,1.696,3.574,8.304,20.655,0.514
1246,30.406,19.457,0,0.078,1.618,3.308,7.539,18.565,0.514
1247,19.100,19.336,0,0.071,1.669,3.496,8.118,20.246,0.519
1247,30.457,19.450,0,0.077,1.597,3.240,7.347,18.046,0.519
1248,19.099,19.340,0,0.073,1.673,3.508,8.152,20.344,0.532
1248,30.459,19.419,0,0.078,1.607,3.273,7.444,18.317,0.532
1249,19.059,18.437,0,0.072,1.693,3.555,8.237,20.449,0.512
1249,30.417,19.461,0,0.078,1.610,3.283,7.466,18.364,0.512
1250,19.041,19.374,0,0.071,1.681,3.534,8.214,20.480,0.513
1250,30.430,19.463,0,0.078,1.605,3.264,7.414,18.224,0.513
1251,19.029,19.338,0,0.072,1.685,3.541,8.220,20.452,0.510
1251,30.363,19.473,0,0.076,1.605,3.260,7.391,18.131,0.510
1252,19.051,19.377,0,0.071,1.674,3.510,8.148,20.299,0.524
1252,30.409,19.442,0,0.078,1.604,3.264,7.413,18.219,0.524
1253,18.983,19.365,0,0.071,1.697,3.585,8.351,20.823,0.502
1253,30.398,19.474,0,0.078,1.602,3.254,7.377,18.104,0.502
1254,18.805,19.412,0,0.070,1.637,3.350,7.619,18.695,0.866
1254,30.395,19.442,0,0.076,1.607,3.271,7.431,18.266,0.866
1255,19.165,18.458,0,0.076,1.654,3.425,7.863,19.421,0.671
1255,30.442,19.445,0,0.077,1.609,3.278,7.455,18.335,0.671
1256,18.938,19.371,0,0.071,1.705,3.606,8.403,20.939,0.502
1256,30.341,19.492,0,0.076,1.607,3.267,7.410,18.185,0.502
1257,18.704,19.424,0,0.072,1.624,3.309,7.514,18.439,0.999
1257,30.228,19.558,0,0.074,1.622,3.316,7.550,18.569,0.999
1258,18.983,19.348,0,0.072,1.686,3.541,8.215,20.416,0.507
1258,30.350,19.497,0,0.077,1.602,3.247,7.350,18.013,0.507
1259,18.992,19.395,0,0.073,1.677,3.519,8.164,20.316,0.516
1259,30.375,19.502,0,0.079,1.604,3.257,7.384,18.117,0.516
1260,18.976,19.440,0,0.089,1.683,3.524,8.156,20.247,0.506
1260,30.408,19.487,0,0.077,1.595,3.227,7.300,17.892,0.506
1261,18.839,19.509,0,0.081,1.640,3.355,7.624,18.678,0.861
1261,30.398,19.500,0,0.078,1.608,3.275,7.440,18.286,0.861
1262,19.130,19.437,0,0.075,1.644,3.404,7.833,19.412,0.779
1262,30.429,19.457,0,0.079,1.612,3.296,7.516,18.529,0.779
1263,19.170,18.419,0,0.073,1.649,3.401,7.777,19.136,0.758
1263,30.363,19.461,0,0.078,1.611,3.286,7.477,18.395,0.758
1264,19.050,18.437,0,0.073,1.665,3.450,7.905,19.446,0.609
1264,30.414,19.463,0,0.078,1.608,3.275,7.450,18.333,0.609
1265,19.122,19.424,0,0.078,1.659,3.461,8.013,19.958,0.569
1265,30.366,19.450,0,0.078,1.604,3.262,7.404,18.188,0.569
1266,18.971,19.429,0,0.075,1.685,3.542,8.226,20.484,0.507
1266,30.330,19.499,0,0.078,1.602,3.251,7.367,18.071,0.507
1267,19.017,18.471,0,0.074,1.698,3.570,8.267,20.491,0.506
1267,30.439,19.494,0,0.079,1.607,3.274,7.446,18.319,0.506
1268,18.810,19.419,0,0.071,1.639,3.353,7.619,18.676,0.896
1268,30.365,19.491,0,0.077,1.611,3.285,7.469,18.369,0.896
1269,18.977,19.343,0,0.070,1.684,3.541,8.222,20.462,0.514
1269,30.368,19.510,0,0.077,1.607,3.274,7.442,18.301,0.514
