Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
96,21.997,18.683,0,8.712,1.697,3.524,8.062,19.768,0.324
96,22.162,23.480,0,8.868,1.705,3.530,8.023,19.495,0.324
96,18.657,24.250,0,9.651,1.715,3.567,8.141,19.863,0.268
97,18.638,18.552,0,9.918,1.755,3.694,8.487,20.760,0.276
97,21.999,18.723,0,8.552,1.690,3.503,8.016,19.674,0.254
97,22.145,23.444,0,8.838,1.712,3.555,8.106,19.758,0.254
97,18.669,24.227,0,9.757,1.712,3.555,8.105,19.756,0.276
98,18.636,18.547,0,9.892,1.769,3.741,8.623,21.133,0.284
98,21.947,18.647,0,8.711,1.698,3.529,8.082,19.831,0.473
98,22.055,23.430,0,8.663,1.701,3.530,8.061,19.699,0.473
98,18.661,24.226,0,9.766,1.721,3.585,8.192,19.989,0.284
99,18.621,18.567,0,9.985,1.761,3.715,8.549,20.933,0.250
99,21.953,18.750,0,8.399,1.688,3.502,8.030,19.759,0.251
99,22.091,23.402,0,8.720,1.703,3.533,8.063,19.688,0.251
99,18.677,24.197,0,9.627,1.714,3.564,8.139,19.872,0.250
100,18.734,18.657,0,9.341,1.751,3.692,8.519,20.946,0.250
100,21.998,18.698,0,8.728,1.681,3.470,7.916,19.387,0.459
100,22.096,23.457,0,8.737,1.703,3.529,8.045,19.621,0.459
100,18.695,24.234,0,9.777,1.719,3.581,8.190,20.013,0.250
101,18.612,18.562,0,9.842,1.758,3.702,8.508,20.807,0.270
101,21.959,18.681,0,8.453,1.693,3.513,8.044,19.750,0.250
101,22.107,23.472,0,8.841,1.698,3.509,7.976,19.406,0.250
101,18.659,24.199,0,9.664,1.714,3.565,8.145,19.891,0.270
102,18.706,18.580,0,9.447,1.777,3.780,8.768,21.619,0.250
102,21.981,18.678,0,8.637,1.695,3.520,8.060,19.782,0.453
102,22.095,23.447,0,8.572,1.700,3.519,8.011,19.511,0.453
102,18.621,24.249,0,9.766,1.729,3.610,8.255,20.146,0.250
103,18.635,18.616,0,9.595,1.752,3.684,8.466,20.717,0.353
103,22.014,18.722,0,8.619,1.678,3.459,7.881,19.282,0.441
103,22.072,23.407,0,8.630,1.702,3.531,8.062,19.697,0.441
103,18.660,24.180,0,9.637,1.712,3.557,8.120,19.819,0.353
104,38.925,7.202,0,9.322,1.746,3.705,8.628,21.444,0.254
104,22.044,18.714,0,9.120,1.689,3.496,7.981,19.546,0.254
104,21.982,23.384,0,8.357,1.705,3.556,8.164,20.056,0.250
104,18.629,24.223,0,10.118,1.732,3.617,8.270,20.174,0.250
105,36.924,5.801,0,11.400,1.779,3.787,8.788,21.667,0.250
105,38.911,8.081,0,10.470,1.805,3.898,9.163,22.850,0.250
105,22.111,18.565,0,9.283,1.705,3.530,8.033,19.558,0.250
105,18.623,24.286,0,9.984,1.729,3.606,8.233,20.056,0.250
106,18.688,18.726,0,9.459,1.754,3.704,8.555,21.043,0.266
106,21.926,18.771,0,8.404,1.693,3.516,8.064,19.843,0.250
106,18.675,24.254,0,9.684,1.735,3.635,8.345,20.444,0.266
106,21.913,24.023,0,8.050,1.690,3.521,8.114,20.076,0.250
107,18.593,18.652,0,9.795,1.755,3.694,8.491,20.775,0.424
107,21.922,18.770,0,8.348,1.694,3.523,8.087,19.909,0.281
107,22.033,23.428,0,8.552,1.697,3.520,8.039,19.650,0.281
107,18.633,24.260,0,9.750,1.733,3.622,8.291,20.248,0.424
108,18.668,18.598,0,9.785,1.765,3.731,8.603,21.102,0.303
108,21.971,18.685,0,8.681,1.691,3.507,8.024,19.689,0.384
108,22.077,23.447,0,8.790,1.702,3.529,8.045,19.626,0.384
108,18.686,24.189,0,9.692,1.718,3.581,8.196,20.048,0.303
109,18.658,18.556,0,9.857,1.767,3.737,8.626,21.179,0.329
109,21.961,18.756,0,8.456,1.696,3.530,8.106,19.957,0.313
109,22.074,23.430,0,8.620,1.711,3.559,8.133,19.871,0.313
109,18.662,24.253,0,9.845,1.721,3.586,8.193,19.994,0.329
110,18.684,18.626,0,9.424,1.756,3.705,8.541,20.963,0.250
110,22.001,18.663,0,8.721,1.687,3.487,7.951,19.452,0.392
110,22.130,23.471,0,8.617,1.698,3.510,7.977,19.401,0.392
110,18.627,24.262,0,9.807,1.719,3.574,8.151,19.857,0.250
111,18.643,18.555,0,9.835,1.762,3.719,8.560,20.960,0.318
111,22.008,18.647,0,8.794,1.692,3.501,7.988,19.543,0.482
111,22.125,23.466,0,8.778,1.706,3.536,8.047,19.581,0.482
111,18.650,24.229,0,9.755,1.719,3.578,8.174,19.952,0.318
112,18.662,18.577,0,9.751,1.752,3.685,8.469,20.724,0.330
112,22.012,18.654,0,8.808,1.686,3.484,7.943,19.431,0.339
112,22.075,23.437,0,8.674,1.704,3.535,8.065,19.684,0.339
112,18.670,24.189,0,9.659,1.714,3.565,8.144,19.886,0.330
113,18.753,18.049,0,8.891,1.709,3.566,8.193,20.148,0.473
113,22.032,18.613,0,8.799,1.696,3.513,8.015,19.590,0.616
113,22.111,23.439,0,8.752,1.696,3.508,7.978,19.425,0.554
113,18.647,24.159,0,9.604,1.710,3.552,8.107,19.789,0.250
114,18.659,18.579,0,9.700,1.758,3.707,8.528,20.880,0.266
114,22.007,18.650,0,8.749,1.692,3.502,7.988,19.534,0.405
114,22.117,23.465,0,8.845,1.701,3.522,8.015,19.518,0.405
114,18.684,24.179,0,9.544,1.704,3.533,8.058,19.671,0.266
115,18.725,18.587,0,9.630,1.754,3.696,8.511,20.870,0.335
115,21.967,18.683,0,8.678,1.701,3.540,8.121,19.964,0.284
115,22.087,23.455,0,8.876,1.714,3.564,8.141,19.876,0.284
115,18.733,24.193,0,9.602,1.708,3.552,8.123,19.879,0.335
116,18.724,18.618,0,9.613,1.753,3.694,8.510,20.882,0.296
116,21.972,18.682,0,8.723,1.699,3.532,8.094,19.881,0.307
116,22.102,23.446,0,8.892,1.713,3.563,8.139,19.876,0.307
116,18.731,24.171,0,9.506,1.706,3.544,8.103,19.830,0.296
117,18.675,18.586,0,9.784,1.751,3.686,8.475,20.754,0.346
117,21.969,18.714,0,8.570,1.690,3.505,8.024,19.706,0.266
117,22.114,23.449,0,8.803,1.699,3.515,7.998,19.473,0.266
117,18.664,24.207,0,9.728,1.712,3.560,8.127,19.839,0.346
118,18.735,18.606,0,9.607,1.748,3.678,8.462,20.748,0.282
118,22.006,18.668,0,8.884,1.694,3.513,8.035,19.700,0.422
118,22.086,23.428,0,8.940,1.716,3.579,8.202,20.089,0.422
118,18.786,24.160,0,9.490,1.695,3.511,8.015,19.608,0.282
119,18.707,18.621,0,9.745,1.753,3.695,8.513,20.892,0.347
119,21.938,18.705,0,8.694,1.695,3.523,8.082,19.885,0.345
119,22.061,23.446,0,8.832,1.704,3.537,8.076,19.729,0.345
119,18.715,24.194,0,9.676,1.716,3.575,8.184,20.032,0.347
120,18.725,18.638,0,9.682,1.747,3.675,8.459,20.749,0.330
120,21.935,18.747,0,8.592,1.693,3.521,8.083,19.909,0.309
120,22.040,23.426,0,8.759,1.708,3.556,8.144,19.953,0.309
120,18.749,24.185,0,9.586,1.710,3.560,8.147,19.950,0.330
121,18.648,18.562,0,9.963,1.758,3.706,8.527,20.880,0.250
121,21.980,18.701,0,8.547,1.694,3.516,8.052,19.776,0.251
121,22.135,23.454,0,8.873,1.707,3.541,8.067,19.652,0.251
121,18.717,24.215,0,9.514,1.712,3.562,8.144,19.911,0.250
122,18.585,18.508,0,10.136,1.774,3.756,8.659,21.210,0.251
122,21.935,18.712,0,8.478,1.697,3.532,8.109,19.959,0.313
122,22.051,23.428,0,8.643,1.696,3.512,8.006,19.541,0.313
122,18.604,24.238,0,9.860,1.721,3.580,8.163,19.876,0.251
123,18.593,18.572,0,10.036,1.764,3.722,8.560,20.933,0.273
123,21.936,18.728,0,8.511,1.687,3.500,8.019,19.718,0.326
123,22.069,23.427,0,8.665,1.691,3.495,7.954,19.388,0.326
123,18.613,24.257,0,9.872,1.720,3.577,8.155,19.861,0.273
124,18.079,18.657,0,8.681,1.686,3.496,8.001,19.642,0.707
124,22.009,18.632,0,8.715,1.692,3.500,7.980,19.505,0.733
124,22.113,23.472,0,8.730,1.697,3.505,7.958,19.335,0.719
124,18.580,24.217,0,9.725,1.710,3.541,8.050,19.561,0.250
125,18.676,18.531,0,9.776,1.774,3.763,8.708,21.423,0.283
125,22.004,18.628,0,8.788,1.693,3.508,8.014,19.624,0.481
125,22.089,23.452,0,8.755,1.703,3.532,8.051,19.634,0.481
125,18.694,24.210,0,9.733,1.714,3.567,8.149,19.907,0.283
126,18.596,18.531,0,9.944,1.774,3.758,8.674,21.277,0.250
126,21.975,18.650,0,8.610,1.694,3.513,8.035,19.697,0.275
126,22.077,23.450,0,8.824,1.702,3.528,8.040,19.604,0.275
126,18.680,24.168,0,9.536,1.715,3.572,8.175,20.002,0.250
127,18.668,18.573,0,9.853,1.767,3.739,8.626,21.165,0.277
127,21.943,18.686,0,8.569,1.703,3.549,8.155,20.077,0.287
127,22.083,23.427,0,8.764,1.706,3.541,8.079,19.717,0.287
127,18.687,24.220,0,9.710,1.720,3.584,8.196,20.023,0.277
128,18.579,18.504,0,10.152,1.776,3.760,8.672,21.249,0.250
128,21.975,18.686,0,8.498,1.694,3.516,8.052,19.769,0.266
128,22.101,23.435,0,8.731,1.700,3.519,8.010,19.507,0.266
128,18.642,24.220,0,9.662,1.715,3.564,8.129,19.818,0.250
129,18.597,18.466,0,10.175,1.788,3.808,8.825,21.711,0.250
129,21.964,18.674,0,8.570,1.700,3.538,8.115,19.938,0.461
129,22.048,23.412,0,8.628,1.702,3.533,8.071,19.737,0.461
129,18.673,24.232,0,9.776,1.716,3.568,8.143,19.863,0.250
130,18.076,18.667,0,8.802,1.691,3.509,8.032,19.711,0.427
130,21.945,18.682,0,8.484,1.696,3.526,8.085,19.870,0.266
130,22.067,23.438,0,8.719,1.692,3.496,7.955,19.387,0.441
130,18.607,24.242,0,9.809,1.717,3.565,8.119,19.753,0.250
131,18.099,18.671,0,8.673,1.697,3.531,8.100,19.909,0.548
131,21.970,18.670,0,8.507,1.692,3.508,8.025,19.688,0.349
131,22.109,23.452,0,8.702,1.698,3.513,7.988,19.440,0.524
131,18.620,24.256,0,9.771,1.720,3.579,8.164,19.890,0.250
132,18.615,18.558,0,9.862,1.769,3.738,8.613,21.095,0.279
132,21.980,18.664,0,8.660,1.688,3.494,7.980,19.550,0.344
132,22.109,23.474,0,8.795,1.706,3.533,8.039,19.563,0.344
132,18.650,24.231,0,9.721,1.721,3.586,8.196,20.010,0.279
133,18.593,18.571,0,9.915,1.767,3.731,8.587,21.007,0.252
133,21.963,18.691,0,8.568,1.693,3.513,8.040,19.728,0.266
133,22.106,23.453,0,8.801,1.702,3.522,8.012,19.497,0.266
133,18.638,24.221,0,9.635,1.720,3.581,8.180,19.960,0.252
134,18.589,18.559,0,10.096,1.769,3.738,8.605,21.056,0.250
134,21.914,18.748,0,8.420,1.701,3.548,8.159,20.108,0.251
134,22.068,23.430,0,8.742,1.699,3.521,8.026,19.583,0.251
134,18.630,24.231,0,9.691,1.721,3.584,8.187,19.973,0.250
135,18.081,18.666,0,8.835,1.687,3.497,7.999,19.621,0.255
135,21.931,18.733,0,8.380,1.698,3.538,8.130,20.027,0.305
135,22.067,23.422,0,8.552,1.695,3.509,7.999,19.522,0.309
135,18.576,24.324,0,10.071,1.726,3.589,8.168,19.835,0.250
136,18.667,18.618,0,9.776,1.765,3.735,8.622,21.177,0.283
136,21.927,18.747,0,8.490,1.694,3.525,8.094,19.936,0.370
136,22.039,23.416,0,8.611,1.699,3.524,8.050,19.685,0.370
136,18.666,24.266,0,9.902,1.720,3.579,8.171,19.927,0.283
137,18.631,18.625,0,9.826,1.756,3.700,8.511,20.838,0.400
137,21.941,18.738,0,8.553,1.687,3.497,8.010,19.692,0.386
137,22.062,23.447,0,8.658,1.702,3.530,8.050,19.639,0.386
137,18.639,24.279,0,9.869,1.729,3.608,8.249,20.127,0.400
138,18.644,18.622,0,9.681,1.755,3.695,8.499,20.811,0.315
138,21.983,18.697,0,8.633,1.684,3.480,7.944,19.461,0.286
138,22.136,23.486,0,8.824,1.704,3.528,8.025,19.517,0.286
138,18.640,24.268,0,9.808,1.724,3.591,8.203,20.006,0.315
139,18.613,18.602,0,10.007,1.759,3.705,8.510,20.796,0.366
139,21.916,18.761,0,8.413,1.698,3.539,8.139,20.071,0.253
139,22.084,23.455,0,8.705,1.697,3.511,7.994,19.486,0.253
139,18.610,24.308,0,9.958,1.725,3.591,8.190,19.940,0.366
140,18.577,18.571,0,9.959,1.762,3.713,8.530,20.841,0.333
140,21.943,18.743,0,8.382,1.687,3.497,8.010,19.688,0.336
140,22.084,23.455,0,8.527,1.698,3.515,8.002,19.497,0.336
140,18.574,24.345,0,10.065,1.732,3.609,8.227,20.002,0.333
141,18.598,18.618,0,9.940,1.760,3.707,8.518,20.820,0.374
141,21.929,18.776,0,8.372,1.687,3.504,8.041,19.809,0.301
141,22.063,23.432,0,8.550,1.694,3.505,7.984,19.476,0.301
141,18.598,24.320,0,10.000,1.730,3.605,8.226,20.023,0.374
142,18.676,18.586,0,9.814,1.760,3.714,8.555,20.969,0.323
142,21.921,18.740,0,8.552,1.703,3.553,8.173,20.150,0.379
142,22.041,23.435,0,8.666,1.704,3.540,8.092,19.793,0.379
142,18.660,24.239,0,9.684,1.732,3.625,8.315,20.354,0.323
143,18.579,18.509,0,10.180,1.774,3.753,8.644,21.153,0.297
143,21.932,18.708,0,8.480,1.696,3.527,8.096,19.921,0.328
143,22.093,23.454,0,8.629,1.691,3.491,7.929,19.287,0.328
143,18.564,24.332,0,10.070,1.731,3.607,8.225,20.000,0.297
144,18.056,18.753,0,8.740,1.656,3.394,7.714,18.877,0.356
144,21.955,18.795,0,8.317,1.665,3.428,7.817,19.178,0.251
144,22.070,23.442,0,8.661,1.692,3.499,7.968,19.435,0.356
144,18.634,24.231,0,9.624,1.714,3.559,8.116,19.781,0.250
145,18.673,18.639,0,9.650,1.758,3.709,8.548,20.969,0.285
145,21.924,18.744,0,8.410,1.697,3.532,8.110,19.968,0.251
145,18.642,24.285,0,9.825,1.730,3.616,8.279,20.230,0.285
145,21.925,24.021,0,8.067,1.693,3.531,8.139,20.131,0.251
146,18.737,18.685,0,9.330,1.742,3.664,8.436,20.714,0.250
146,21.978,18.775,0,8.621,1.684,3.483,7.960,19.535,0.353
146,22.132,23.486,0,8.735,1.710,3.550,8.097,19.743,0.353
146,18.654,24.262,0,9.757,1.722,3.588,8.198,20.008,0.250
147,18.631,18.557,0,9.762,1.762,3.723,8.584,21.061,0.260
147,21.983,18.723,0,8.368,1.685,3.489,7.979,19.587,0.250
147,22.121,23.487,0,8.901,1.706,3.533,8.036,19.546,0.250
147,18.717,24.219,0,9.552,1.717,3.579,8.197,20.069,0.260
148,18.096,18.792,0,8.556,1.676,3.468,7.937,19.516,0.646
148,21.927,18.771,0,8.488,1.683,3.486,7.983,19.630,0.560
148,22.068,23.437,0,8.610,1.695,3.504,7.975,19.429,0.567
148,18.570,24.315,0,9.952,1.732,3.609,8.230,20.012,0.250
149,18.083,18.705,0,8.736,1.680,3.473,7.936,19.462,0.343
149,21.950,18.722,0,8.546,1.682,3.480,7.957,19.530,0.536
149,22.051,23.440,0,8.560,1.691,3.495,7.960,19.416,0.547
149,18.576,24.305,0,9.968,1.725,3.589,8.177,19.883,0.250
150,18.606,18.618,0,9.650,1.760,3.710,8.530,20.864,0.344
150,21.973,18.698,0,8.549,1.685,3.485,7.956,19.489,0.293
150,22.096,23.476,0,8.734,1.699,3.514,7.990,19.442,0.293
150,18.629,24.246,0,9.688,1.719,3.575,8.160,19.897,0.344
151,18.616,18.520,0,9.986,1.779,3.775,8.725,21.426,0.250
151,21.933,18.710,0,8.495,1.696,3.528,8.102,19.946,0.507
151,22.047,23.439,0,8.536,1.695,3.508,7.992,19.496,0.546
151,18.099,24.161,0,8.646,1.652,3.393,7.735,18.999,0.353
152,18.615,18.605,0,9.826,1.758,3.700,8.496,20.752,0.250
152,21.927,18.748,0,8.438,1.694,3.522,8.084,19.899,0.325
152,22.106,23.458,0,8.597,1.700,3.518,8.002,19.477,0.399
152,18.089,24.198,0,8.695,1.656,3.401,7.751,19.022,0.333
153,18.662,18.578,0,9.829,1.754,3.694,8.495,20.800,0.404
153,21.958,18.705,0,8.566,1.696,3.525,8.081,19.860,0.256
153,22.133,23.472,0,8.836,1.708,3.543,8.070,19.649,0.256
153,18.661,24.268,0,9.786,1.727,3.606,8.249,20.148,0.404
154,18.662,18.557,0,9.794,1.761,3.719,8.568,21.006,0.332
154,21.977,18.674,0,8.671,1.693,3.509,8.022,19.664,0.444
154,22.120,23.474,0,8.738,1.705,3.532,8.041,19.578,0.444
154,18.648,24.232,0,9.703,1.725,3.600,8.239,20.134,0.332
155,18.636,18.536,0,9.891,1.770,3.749,8.658,21.263,0.251
155,22.004,18.668,0,8.621,1.697,3.522,8.059,19.759,0.289
155,22.138,23.460,0,8.813,1.708,3.540,8.059,19.616,0.289
155,18.683,24.224,0,9.585,1.718,3.581,8.193,20.031,0.251
156,18.663,18.585,0,9.727,1.759,3.711,8.547,20.952,0.280
156,21.973,18.703,0,8.515,1.694,3.517,8.053,19.773,0.251
156,22.137,23.481,0,8.834,1.711,3.552,8.099,19.738,0.251
156,18.690,24.230,0,9.561,1.721,3.589,8.217,20.100,0.280
157,18.739,18.666,0,9.391,1.751,3.694,8.529,20.980,0.338
157,22.007,18.658,0,8.934,1.686,3.481,7.929,19.374,0.250
157,18.714,24.207,0,9.454,1.712,3.564,8.156,19.962,0.338
157,22.006,24.010,0,8.304,1.688,3.510,8.068,19.910,0.250
158,18.646,18.596,0,9.687,1.753,3.689,8.481,20.763,0.387
158,21.995,18.713,0,8.544,1.679,3.469,7.917,19.406,0.250
158,22.130,23.498,0,8.903,1.705,3.532,8.039,19.569,0.250
158,18.674,24.232,0,9.649,1.720,3.586,8.205,20.058,0.387
159,18.629,18.591,0,9.748,1.755,3.697,8.504,20.823,0.407
159,21.975,18.688,0,8.654,1.681,3.470,7.914,19.377,0.326
159,22.122,23.494,0,8.796,1.704,3.528,8.029,19.543,0.326
159,18.650,24.271,0,9.777,1.727,3.605,8.250,20.153,0.407
160,18.623,18.556,0,9.782,1.777,3.771,8.718,21.412,0.292
160,21.965,18.667,0,8.570,1.693,3.513,8.041,19.730,0.257
160,22.106,23.473,0,8.840,1.697,3.506,7.964,19.360,0.257
160,18.637,24.249,0,9.742,1.722,3.586,8.189,19.974,0.292
161,18.595,18.548,0,9.953,1.770,3.742,8.621,21.116,0.281
161,21.951,18.698,0,8.546,1.696,3.525,8.079,19.848,0.375
161,22.063,23.439,0,8.664,1.699,3.521,8.025,19.577,0.375
161,18.616,24.252,0,9.810,1.725,3.596,8.214,20.029,0.281
162,18.623,18.568,0,9.926,1.766,3.731,8.598,21.071,0.270
162,21.950,18.711,0,8.514,1.689,3.504,8.025,19.717,0.297
162,22.091,23.460,0,8.696,1.700,3.520,8.013,19.515,0.297
162,18.639,24.256,0,9.751,1.722,3.588,8.196,19.996,0.270
163,18.636,18.548,0,9.978,1.772,3.753,8.669,21.286,0.251
163,21.948,18.689,0,8.576,1.700,3.539,8.122,19.973,0.305
163,22.064,23.453,0,8.750,1.706,3.544,8.094,19.773,0.305
163,18.693,24.230,0,9.667,1.727,3.610,8.280,20.277,0.251
164,18.082,18.682,0,8.682,1.690,3.507,8.031,19.717,0.376
164,21.962,18.692,0,8.454,1.691,3.508,8.029,19.709,0.424
164,22.069,23.427,0,8.552,1.698,3.516,8.013,19.549,0.512
164,18.608,24.260,0,9.831,1.719,3.572,8.137,19.791,0.250
165,18.576,18.489,0,10.081,1.779,3.773,8.710,21.355,0.250
165,21.962,18.661,0,8.522,1.695,3.518,8.056,19.776,0.265
165,22.097,23.447,0,8.758,1.694,3.498,7.950,19.344,0.265
165,18.617,24.217,0,9.714,1.711,3.551,8.089,19.694,0.250
166,18.051,18.614,0,8.889,1.691,3.508,8.028,19.695,0.251
166,21.904,18.677,0,8.397,1.715,3.594,8.285,20.431,0.288
166,22.032,23.366,0,8.555,1.684,3.480,7.937,19.415,0.288
166,18.581,24.187,0,9.613,1.711,3.541,8.043,19.525,0.250
167,18.085,18.676,0,8.769,1.687,3.496,7.996,19.612,0.313
167,21.954,18.699,0,8.436,1.694,3.519,8.064,19.811,0.312
167,22.074,23.435,0,8.601,1.692,3.496,7.954,19.385,0.373
167,18.587,24.244,0,9.755,1.718,3.568,8.123,19.752,0.250
168,18.601,18.587,0,10.012,1.768,3.736,8.605,21.076,0.304
168,21.907,18.772,0,8.333,1.699,3.544,8.156,20.122,0.253
168,22.043,23.420,0,8.634,1.695,3.511,8.010,19.567,0.253
168,18.602,24.266,0,9.916,1.724,3.589,8.184,19.926,0.304
169,18.667,18.624,0,9.789,1.754,3.694,8.498,20.819,0.347
169,21.933,18.764,0,8.493,1.691,3.517,8.080,19.916,0.371
169,22.020,23.404,0,8.611,1.702,3.539,8.099,19.837,0.371
169,18.681,24.253,0,9.905,1.731,3.621,8.295,20.280,0.347
170,18.674,18.650,0,9.668,1.751,3.690,8.497,20.844,0.336
170,21.978,18.715,0,8.720,1.684,3.480,7.943,19.459,0.466
170,22.104,23.452,0,8.756,1.700,3.519,8.009,19.505,0.466
170,18.662,24.195,0,9.581,1.716,3.572,8.166,19.955,0.336
171,18.702,18.628,0,9.675,1.758,3.712,8.559,21.011,0.300
171,21.938,18.723,0,8.616,1.696,3.527,8.095,19.922,0.414
171,22.064,23.434,0,8.705,1.708,3.550,8.110,19.818,0.414
171,18.679,24.226,0,9.812,1.723,3.595,8.225,20.099,0.300
172,18.658,18.618,0,9.838,1.759,3.713,8.553,20.969,0.297
172,21.942,18.708,0,8.605,1.695,3.524,8.080,19.866,0.344
172,22.080,23.443,0,8.744,1.705,3.540,8.079,19.720,0.344
172,18.695,24.244,0,9.709,1.719,3.582,8.193,20.023,0.297
173,18.670,18.602,0,9.863,1.767,3.741,8.636,21.207,0.307
173,21.923,18.757,0,8.574,1.697,3.535,8.129,20.040,0.479
173,21.984,23.358,0,8.616,1.699,3.534,8.101,19.884,0.479
173,18.654,24.171,0,9.785,1.721,3.587,8.207,20.057,0.307
174,18.760,18.719,0,9.303,1.755,3.712,8.592,21.188,0.250
174,21.953,18.747,0,8.666,1.687,3.496,8.001,19.654,0.449
174,22.085,23.487,0,8.718,1.705,3.539,8.077,19.721,0.449
174,18.673,24.238,0,9.725,1.722,3.594,8.229,20.133,0.250
175,18.655,18.537,0,9.890,1.777,3.773,8.728,21.456,0.252
175,21.952,18.654,0,8.695,1.705,3.552,8.155,20.046,0.396
175,22.030,23.398,0,8.593,1.701,3.534,8.081,19.785,0.396
175,18.676,24.187,0,9.649,1.718,3.578,8.183,19.998,0.252
176,18.608,18.541,0,9.929,1.775,3.761,8.686,21.317,0.253
176,21.948,18.682,0,8.625,1.703,3.547,8.140,20.011,0.412
176,22.030,23.414,0,8.711,1.694,3.511,8.015,19.593,0.412
176,18.632,24.194,0,9.690,1.720,3.582,8.185,19.985,0.253
177,18.745,18.556,0,9.676,1.783,3.808,8.870,21.964,0.285
177,21.929,18.697,0,8.638,1.706,3.564,8.203,20.223,0.424
177,22.040,23.431,0,8.714,1.699,3.525,8.051,19.687,0.424
177,18.689,24.189,0,9.654,1.726,3.610,8.287,20.319,0.285
178,18.080,18.694,0,8.532,1.692,3.515,8.053,19.782,0.757
178,21.937,18.678,0,8.488,1.701,3.542,8.127,19.977,0.741
178,22.021,23.418,0,8.462,1.695,3.511,8.010,19.567,0.718
178,18.081,24.162,0,8.611,1.654,3.397,7.746,19.024,0.427
179,18.590,18.528,0,10.039,1.778,3.770,8.705,21.346,0.250
179,21.918,18.701,0,8.488,1.709,3.573,8.226,20.278,0.367
179,22.004,23.376,0,8.602,1.698,3.527,8.070,19.773,0.367
179,18.649,24.189,0,9.647,1.725,3.600,8.236,20.123,0.250
180,18.613,18.501,0,10.103,1.785,3.796,8.788,21.605,0.250
180,21.934,18.682,0,8.605,1.708,3.564,8.194,20.169,0.474
180,21.980,23.348,0,8.585,1.694,3.522,8.075,19.836,0.474
180,18.665,24.124,0,9.588,1.711,3.560,8.136,19.890,0.250
181,18.066,18.565,0,8.991,1.718,3.601,8.299,20.455,0.250
181,21.388,18.494,0,9.926,1.817,3.910,9.129,22.576,0.250
181,21.962,23.335,0,8.584,1.700,3.542,8.129,19.981,0.250
181,18.626,24.175,0,9.757,1.720,3.578,8.165,19.904,0.250
182,18.072,18.645,0,8.908,1.700,3.540,8.129,19.997,0.333
182,21.907,23.274,0,8.418,1.714,3.592,8.284,20.431,0.333
182,18.624,24.191,0,9.897,1.730,3.611,8.254,20.129,0.333
183,18.007,18.626,0,8.902,1.677,3.456,7.867,19.226,0.333
183,21.940,23.319,0,8.509,1.702,3.548,8.147,20.026,0.408
183,18.094,24.082,0,8.464,1.649,3.381,7.709,18.951,0.408
184,18.063,18.620,0,8.885,1.700,3.539,8.122,19.963,0.252
184,21.920,18.661,0,8.580,1.714,3.588,8.264,20.362,0.419
184,21.947,23.330,0,8.501,1.701,3.545,8.141,20.023,0.417
184,18.623,24.151,0,9.714,1.720,3.581,8.176,19.936,0.250
185,17.983,18.516,0,9.081,1.697,3.524,8.063,19.766,0.250
185,21.912,18.671,0,8.336,1.717,3.599,8.299,20.464,0.335
185,21.989,23.345,0,8.450,1.690,3.504,8.014,19.638,0.373
185,18.077,24.117,0,8.573,1.642,3.356,7.627,18.699,0.289
186,18.037,18.582,0,8.923,1.701,3.539,8.110,19.907,0.250
186,21.932,18.666,0,8.499,1.714,3.584,8.248,20.307,0.410
186,21.990,23.358,0,8.558,1.692,3.510,8.028,19.677,0.410
186,18.586,24.194,0,9.761,1.718,3.566,8.117,19.733,0.250
187,17.984,18.556,0,9.123,1.680,3.461,7.868,19.186,0.250
187,21.901,18.711,0,8.307,1.712,3.585,8.268,20.404,0.255
187,22.038,23.383,0,8.570,1.686,3.481,7.929,19.354,0.276
187,18.053,24.166,0,8.721,1.631,3.318,7.509,18.348,0.271
188,18.046,18.629,0,8.807,1.687,3.491,7.971,19.516,0.310
188,21.925,18.679,0,8.511,1.707,3.564,8.195,20.172,0.363
188,22.013,23.375,0,8.636,1.688,3.494,7.970,19.485,0.405
188,18.099,24.090,0,8.404,1.645,3.370,7.678,18.871,0.279
189,18.744,17.790,0,9.279,1.713,3.560,8.126,19.826,0.407
189,10.129,21.564,0,13.459,1.843,3.972,9.253,22.772,0.250
189,8.098,22.347,0,11.856,1.835,3.971,9.317,23.134,0.250
189,18.672,24.279,0,9.368,1.725,3.596,8.220,20.064,0.407
190,18.082,17.953,0,8.451,1.648,3.372,7.663,18.781,0.289
190,21.919,18.676,0,8.215,1.720,3.605,8.308,20.466,0.251
190,21.999,23.372,0,8.575,1.696,3.521,8.052,19.722,0.288
190,18.611,24.254,0,9.755,1.721,3.576,8.139,19.776,0.250
191,18.020,18.616,0,8.901,1.673,3.445,7.840,19.156,0.251
191,21.917,18.706,0,8.432,1.709,3.572,8.221,20.250,0.362
191,22.000,23.375,0,8.571,1.693,3.512,8.026,19.649,0.380
191,18.094,24.097,0,8.456,1.645,3.372,7.683,18.885,0.331
192,18.022,18.564,0,8.900,1.697,3.524,8.064,19.764,0.334
192,21.992,23.351,0,8.559,1.689,3.500,8.002,19.606,0.430
192,18.084,24.076,0,8.511,1.640,3.350,7.615,18.684,0.429
193,18.032,18.569,0,8.820,1.701,3.541,8.118,19.930,0.346
193,18.012,23.504,0,9.109,1.701,3.537,8.095,19.836,0.338
193,21.970,23.300,0,8.549,1.688,3.505,8.032,19.740,0.341
194,21.273,17.936,0,9.136,1.732,3.641,8.397,20.678,0.423
