Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
175,20.258,16.911,0,7.471,1.746,3.683,8.511,20.964,0.333
175,20.952,21.236,0,8.742,1.693,3.501,7.972,19.451,0.333
176,18.833,17.904,0,10.765,1.808,3.902,9.172,22.873,0.500
176,21.003,21.165,0,10.297,1.784,3.835,9.010,22.513,0.500
177,18.920,17.936,0,10.679,1.820,3.944,9.291,23.197,0.500
177,18.919,21.182,0,11.317,1.815,3.920,9.209,22.932,0.500
178,18.819,18.014,0,10.556,1.800,3.872,9.075,22.582,0.902
178,20.966,21.130,0,10.495,1.786,3.845,9.044,22.624,0.902
179,18.956,17.920,0,10.819,1.824,3.960,9.346,23.369,0.500
179,20.916,21.095,0,10.317,1.786,3.838,9.014,22.517,0.500
180,18.946,17.954,0,10.518,1.812,3.924,9.255,23.164,0.501
180,21.003,21.175,0,10.852,1.787,3.835,8.985,22.378,0.501
181,20.903,17.806,0,10.113,1.789,3.838,8.982,22.349,0.337
181,34.188,17.405,0,9.949,1.734,3.588,8.092,19.409,0.337
181,18.948,21.182,0,11.260,1.811,3.903,9.148,22.737,0.333
182,18.994,18.028,0,10.282,1.815,3.939,9.312,23.354,0.500
182,20.984,21.089,0,10.651,1.795,3.866,9.083,22.667,0.500
183,18.881,17.842,0,10.989,1.788,3.832,8.961,22.274,0.580
183,21.094,21.111,0,10.798,1.783,3.820,8.939,22.238,0.580
184,18.920,17.987,0,10.472,1.829,3.977,9.397,23.519,0.500
184,18.938,21.140,0,11.251,1.821,3.944,9.285,23.164,0.500
185,19.016,17.949,0,10.537,1.816,3.937,9.297,23.282,0.900
185,20.947,21.090,0,10.514,1.798,3.875,9.110,22.750,0.900
186,18.939,18.005,0,10.520,1.818,3.940,9.296,23.249,0.594
186,20.953,21.145,0,10.667,1.785,3.832,8.984,22.396,0.594
187,18.885,17.953,0,10.517,1.813,3.919,9.222,23.011,0.553
187,21.032,21.188,0,10.713,1.789,3.839,8.996,22.407,0.553
188,18.922,17.967,0,10.512,1.809,3.915,9.225,23.064,0.736
188,20.983,21.168,0,10.624,1.794,3.864,9.083,22.687,0.736
189,18.912,17.909,0,10.626,1.815,3.932,9.267,23.158,0.741
189,20.989,21.178,0,10.689,1.784,3.829,8.975,22.373,0.741
190,18.827,17.898,0,10.953,1.821,3.938,9.254,23.039,0.500
190,18.855,21.205,0,11.460,1.829,3.965,9.326,23.230,0.500
191,18.860,17.870,0,10.950,1.821,3.942,9.273,23.114,0.500
191,20.950,21.166,0,10.289,1.775,3.800,8.903,22.207,0.500
192,18.866,17.870,0,11.021,1.824,3.950,9.290,23.145,0.562
192,18.900,21.181,0,11.225,1.819,3.933,9.244,23.025,0.562
193,18.863,17.881,0,11.048,1.817,3.926,9.218,22.940,0.940
193,18.936,21.140,0,11.098,1.814,3.923,9.230,23.027,0.940
194,18.829,17.863,0,11.089,1.823,3.943,9.262,23.047,0.534
194,18.864,21.196,0,11.320,1.824,3.951,9.291,23.145,0.534
195,18.835,17.869,0,11.030,1.819,3.930,9.227,22.952,0.532
195,18.882,21.178,0,11.264,1.822,3.945,9.276,23.109,0.532
196,18.916,17.916,0,10.814,1.816,3.929,9.249,23.086,0.500
196,20.914,21.152,0,10.430,1.787,3.844,9.038,22.597,0.500
197,18.909,17.878,0,10.808,1.821,3.948,9.304,23.240,0.528
197,18.943,21.159,0,11.042,1.804,3.891,9.139,22.781,0.528
198,18.912,17.914,0,10.772,1.823,3.956,9.330,23.316,0.500
198,20.953,21.148,0,10.389,1.784,3.829,8.982,22.407,0.500
199,18.954,17.987,0,10.383,1.815,3.932,9.272,23.193,0.522
199,20.953,21.159,0,10.628,1.799,3.878,9.120,22.783,0.522
200,20.997,17.876,0,10.361,1.810,3.914,9.214,23.018,0.500
200,21.052,21.171,0,11.025,1.786,3.822,8.922,22.138,0.500
201,18.970,18.021,0,10.397,1.811,3.924,9.263,23.204,0.557
201,20.963,21.091,0,10.601,1.800,3.884,9.144,22.865,0.557
202,18.859,17.903,0,11.045,1.808,3.897,9.133,22.697,0.738
202,18.957,21.120,0,10.936,1.822,3.951,9.317,23.285,0.738
203,18.910,18.045,0,10.245,1.810,3.920,9.249,23.153,0.500
203,20.982,21.123,0,10.687,1.800,3.886,9.152,22.893,0.500
204,18.955,17.998,0,10.548,1.823,3.957,9.345,23.387,0.500
204,18.988,21.095,0,11.057,1.816,3.935,9.276,23.186,0.500
205,18.850,17.888,0,11.239,1.812,3.901,9.129,22.650,0.506
205,18.943,21.085,0,10.940,1.814,3.921,9.222,23.002,0.506
206,18.900,17.934,0,10.796,1.814,3.919,9.213,22.964,0.500
206,18.940,21.149,0,11.209,1.814,3.918,9.208,22.949,0.500
207,18.899,17.972,0,10.691,1.817,3.934,9.266,23.139,0.500
207,18.927,21.129,0,11.155,1.817,3.933,9.258,23.106,0.500
208,18.875,17.939,0,11.142,1.831,3.974,9.363,23.354,0.622
208,18.911,21.054,0,11.167,1.815,3.924,9.227,23.005,0.630
208,15.285,44.589,0,11.404,1.795,3.813,8.788,21.461,0.347
209,18.891,17.919,0,11.150,1.821,3.943,9.277,23.127,0.598
209,18.933,21.111,0,11.324,1.807,3.896,9.140,22.747,0.598
210,18.914,17.987,0,10.635,1.820,3.946,9.302,23.238,0.554
210,20.910,21.156,0,10.481,1.775,3.801,8.902,22.184,0.554
211,18.965,17.975,0,10.672,1.831,3.989,9.443,23.674,0.501
211,18.956,21.054,0,11.021,1.805,3.892,9.146,22.804,0.501
212,18.929,17.911,0,10.811,1.817,3.935,9.266,23.133,0.938
212,18.978,21.102,0,10.860,1.812,3.919,9.224,23.032,0.938
213,18.879,17.898,0,11.091,1.817,3.928,9.232,22.995,0.862
213,18.929,21.127,0,11.168,1.809,3.905,9.173,22.853,0.862
214,18.852,17.882,0,11.225,1.822,3.940,9.256,23.033,0.872
214,18.934,21.117,0,11.150,1.816,3.926,9.231,23.011,0.872
215,18.905,17.991,0,10.594,1.815,3.931,9.265,23.154,0.500
215,18.942,21.144,0,11.294,1.819,3.940,9.284,23.188,0.500
216,18.860,17.952,0,10.733,1.822,3.949,9.302,23.213,0.500
216,20.903,21.157,0,10.152,1.782,3.834,9.020,22.583,0.500
217,18.909,17.995,0,10.526,1.808,3.905,9.186,22.930,0.886
217,20.923,21.127,0,10.470,1.791,3.860,9.090,22.759,0.886
218,18.841,17.893,0,10.997,1.813,3.910,9.170,22.798,0.533
218,18.895,21.191,0,11.223,1.827,3.964,9.336,23.287,0.533
219,18.834,17.872,0,11.010,1.813,3.913,9.177,22.813,0.500
219,20.936,21.184,0,10.194,1.780,3.822,8.976,22.431,0.500
220,18.809,17.879,0,11.096,1.824,3.945,9.261,23.018,0.500
220,20.912,21.177,0,10.088,1.775,3.804,8.923,22.282,0.500
221,18.844,17.945,0,10.890,1.810,3.904,9.162,22.801,0.500
221,20.911,21.142,0,10.194,1.784,3.835,9.017,22.555,0.500
222,18.812,17.895,0,11.041,1.815,3.921,9.204,22.899,0.500
222,20.936,21.125,0,9.980,1.773,3.800,8.919,22.292,0.500
223,18.848,17.864,0,10.958,1.817,3.925,9.214,22.922,0.500
223,20.930,21.183,0,10.172,1.790,3.855,9.071,22.692,0.500
224,18.811,17.826,0,11.216,1.836,3.987,9.386,23.373,0.563
224,18.821,21.188,0,11.413,1.823,3.938,9.232,22.920,0.563
225,18.809,17.873,0,11.015,1.812,3.904,9.140,22.680,0.500
225,20.270,21.274,0,12.172,1.872,4.096,9.671,24.081,0.500
226,18.814,17.848,0,10.918,1.816,3.917,9.179,22.794,0.500
226,21.011,21.218,0,10.351,1.782,3.816,8.927,22.209,0.500
227,18.826,17.848,0,11.070,1.822,3.939,9.250,23.007,0.628
227,18.884,21.209,0,11.235,1.823,3.946,9.278,23.107,0.628
228,18.850,17.904,0,10.951,1.825,3.957,9.317,23.227,0.333
228,18.856,21.196,0,11.483,1.830,3.964,9.322,23.205,0.333
228,29.274,50.451,0,7.003,1.433,2.525,4.915,10.361,0.333
229,18.842,17.888,0,11.087,1.825,3.952,9.296,23.159,0.957
229,18.917,21.123,0,11.127,1.818,3.937,9.271,23.137,0.957
230,18.867,17.858,0,11.080,1.817,3.928,9.234,23.008,0.723
230,18.916,21.116,0,10.954,1.809,3.907,9.186,22.911,0.723
231,18.834,17.883,0,11.145,1.826,3.955,9.299,23.151,0.891
231,18.904,21.135,0,11.211,1.818,3.931,9.242,23.031,0.891
232,18.934,17.873,0,10.769,1.817,3.938,9.292,23.249,0.517
232,21.036,21.096,0,10.542,1.780,3.813,8.925,22.225,0.517
233,18.938,17.928,0,10.608,1.822,3.952,9.319,23.289,0.500
233,18.976,21.148,0,11.038,1.812,3.917,9.214,22.991,0.500
234,18.902,17.960,0,10.630,1.818,3.937,9.275,23.164,0.500
234,18.919,21.170,0,11.304,1.821,3.945,9.286,23.165,0.500
235,18.769,17.796,0,11.082,1.829,3.958,9.293,23.096,0.500
235,20.968,21.156,0,9.840,1.783,3.833,9.017,22.569,0.500
236,18.777,17.794,0,11.113,1.825,3.947,9.261,23.010,0.500
236,20.982,21.180,0,10.116,1.767,3.776,8.838,22.032,0.500
237,18.801,17.808,0,11.018,1.831,3.969,9.334,23.232,0.501
237,18.794,21.242,0,11.365,1.828,3.955,9.284,23.073,0.501
238,18.898,17.892,0,10.773,1.804,3.895,9.159,22.857,0.643
238,21.029,21.168,0,10.622,1.790,3.848,9.031,22.529,0.643
239,18.780,17.848,0,11.071,1.814,3.909,9.152,22.712,0.500
239,20.978,21.176,0,10.194,1.778,3.812,8.941,22.321,0.500
240,18.918,17.943,0,10.479,1.807,3.904,9.185,22.932,0.500
240,21.042,21.233,0,10.955,1.799,3.872,9.080,22.611,0.500
241,18.825,17.902,0,11.067,1.822,3.941,9.263,23.059,0.714
241,18.883,21.147,0,11.197,1.823,3.949,9.296,23.181,0.714
242,18.890,17.906,0,10.653,1.819,3.941,9.283,23.173,0.500
242,18.896,21.222,0,11.254,1.829,3.968,9.349,23.327,0.500
243,18.866,17.917,0,10.863,1.816,3.926,9.230,23.003,0.500
243,20.972,21.192,0,10.478,1.777,3.805,8.912,22.210,0.500
244,18.777,17.714,0,11.363,1.860,4.061,9.584,23.885,0.598
244,20.307,21.266,0,11.532,1.841,3.995,9.388,23.320,0.598
245,18.821,17.882,0,10.848,1.810,3.896,9.123,22.646,0.501
245,20.987,21.232,0,10.496,1.777,3.802,8.890,22.120,0.501
246,18.838,17.893,0,10.761,1.813,3.918,9.207,22.942,0.506
246,21.018,21.188,0,10.482,1.782,3.818,8.942,22.279,0.506
247,21.365,17.040,0,9.946,1.763,3.718,8.539,20.832,0.333
247,19.777,21.289,0,11.188,1.861,4.070,9.623,24.022,0.333
247,22.077,21.338,0,10.519,1.755,3.712,8.594,21.207,0.333
248,18.892,17.970,0,10.578,1.806,3.899,9.164,22.851,0.593
248,20.924,21.163,0,10.398,1.792,3.863,9.091,22.743,0.593
249,20.960,17.950,0,9.819,1.790,3.852,9.057,22.645,0.500
249,20.962,21.154,0,10.631,1.792,3.858,9.071,22.664,0.500
250,18.904,17.986,0,10.408,1.809,3.909,9.198,22.962,0.500
250,18.929,21.178,0,11.248,1.822,3.948,9.300,23.215,0.500
251,21.066,17.867,0,10.384,1.796,3.857,9.027,22.436,0.500
251,21.129,21.271,0,11.402,1.823,3.941,9.252,23.004,0.500
252,18.922,18.067,0,10.254,1.805,3.900,9.183,22.949,0.500
252,20.973,21.156,0,10.741,1.804,3.897,9.177,22.946,0.500
253,20.953,18.017,0,9.809,1.800,3.885,9.151,22.900,0.500
253,21.004,21.194,0,11.250,1.811,3.914,9.207,22.969,0.500
254,21.005,21.210,0,11.079,1.808,3.903,9.174,22.880,1.000
255,21.222,17.819,0,10.852,1.804,3.870,9.019,22.285,0.500
255,21.300,21.386,0,12.281,1.866,4.079,9.633,24.007,0.500
256,21.073,18.074,0,9.806,1.792,3.850,9.023,22.470,0.333
256,18.990,18.797,0,11.010,1.832,3.987,9.424,23.590,0.333
256,21.110,21.259,0,11.762,1.840,3.999,9.423,23.486,0.333
257,21.170,18.001,0,10.176,1.792,3.836,8.950,22.172,0.500
257,21.205,21.301,0,12.078,1.859,4.059,9.583,23.887,0.500
258,18.764,18.689,0,12.234,1.878,4.126,9.785,24.472,0.500
258,20.974,21.234,0,10.763,1.796,3.869,9.086,22.662,0.500
259,19.018,21.278,0,11.197,1.840,4.021,9.545,23.985,0.500
259,21.141,21.310,0,12.081,1.869,4.103,9.732,24.366,0.500
260,21.098,17.970,0,10.119,1.798,3.866,9.063,22.558,0.500
260,21.127,21.265,0,11.596,1.829,3.965,9.327,23.228,0.500
261,21.104,18.761,0,11.294,1.837,3.994,9.426,23.541,0.500
261,18.981,22.015,0,9.847,1.787,3.829,8.956,22.271,0.500
262,18.859,18.709,0,10.895,1.801,3.872,9.066,22.536,0.500
262,21.153,22.038,0,10.407,1.782,3.814,8.912,22.144,0.500
263,21.239,18.706,0,11.597,1.863,4.084,9.678,24.222,0.500
263,21.195,22.107,0,11.129,1.811,3.902,9.139,22.689,0.500
264,21.208,18.670,0,11.705,1.869,4.105,9.747,24.432,0.333
264,19.044,18.812,0,10.127,1.804,3.899,9.194,23.026,0.333
264,21.160,22.074,0,10.843,1.796,3.853,9.006,22.340,0.333
265,21.040,21.990,0,10.488,1.795,3.870,9.101,22.738,1.000
266,21.111,18.752,0,11.316,1.845,4.028,9.531,23.856,0.592
266,19.025,21.359,0,11.307,1.861,4.098,9.779,24.664,0.592
266,21.098,22.043,0,10.701,1.794,3.856,9.038,22.497,0.333
267,21.131,18.785,0,11.291,1.840,4.010,9.477,23.699,0.500
267,21.102,22.042,0,10.740,1.800,3.876,9.100,22.674,0.500
268,19.082,18.827,0,10.036,1.797,3.875,9.125,22.830,0.500
268,21.200,22.040,0,10.956,1.803,3.874,9.056,22.450,0.500
269,18.992,18.826,0,10.522,1.803,3.895,9.174,22.946,0.512
269,21.060,21.991,0,10.250,1.799,3.882,9.139,22.848,0.512
270,19.098,18.910,0,9.792,1.799,3.892,9.196,23.093,0.500
270,21.169,22.094,0,11.049,1.799,3.863,9.026,22.375,0.500
271,21.043,21.261,0,11.599,1.850,4.043,9.569,23.941,1.000
272,18.867,18.812,0,11.206,1.823,3.945,9.276,23.101,0.559
272,21.037,21.288,0,11.237,1.845,4.029,9.534,23.865,0.559
272,18.960,21.994,0,10.027,1.789,3.846,9.026,22.514,0.333
273,18.914,18.781,0,11.288,1.809,3.897,9.137,22.719,0.341
273,21.002,21.348,0,11.519,1.849,4.046,9.592,24.046,0.341
273,19.022,22.064,0,10.287,1.790,3.850,9.043,22.579,0.333
274,21.132,21.203,0,11.669,1.869,4.095,9.688,24.191,1.000
275,18.955,18.914,0,10.683,1.810,3.918,9.232,23.084,0.500
275,21.018,21.912,0,9.991,1.797,3.885,9.167,22.984,0.500
276,19.005,21.279,0,11.485,1.852,4.062,9.661,24.299,1.000
277,21.109,21.275,0,12.253,1.866,4.087,9.680,24.206,1.000
278,21.034,21.289,0,12.041,1.863,4.083,9.685,24.263,1.000
279,21.091,18.809,0,11.225,1.838,4.000,9.444,23.599,0.524
279,19.060,21.315,0,11.247,1.863,4.103,9.794,24.707,0.524
279,21.026,21.951,0,10.182,1.801,3.890,9.162,22.911,0.333
280,19.830,18.827,0,11.402,1.850,4.036,9.532,23.786,0.530
280,21.304,22.083,0,11.621,1.827,3.947,9.249,22.940,0.530
281,21.260,18.765,0,12.000,1.861,4.063,9.586,23.872,0.500
281,19.863,22.026,0,10.917,1.814,3.916,9.190,22.860,0.500
282,21.233,18.765,0,11.650,1.855,4.048,9.555,23.829,0.500
282,21.181,22.062,0,11.085,1.820,3.941,9.271,23.101,0.500
283,21.901,22.017,0,9.658,1.764,3.772,8.848,22.127,1.000
284,21.231,18.736,0,11.852,1.858,4.056,9.573,23.862,0.500
284,21.189,22.053,0,11.021,1.806,3.884,9.080,22.513,0.500
285,21.260,18.714,0,11.923,1.863,4.072,9.618,23.979,0.500
285,21.238,22.093,0,11.254,1.813,3.905,9.136,22.651,0.500
286,21.265,18.736,0,11.919,1.868,4.088,9.666,24.117,0.500
286,19.816,22.076,0,11.064,1.813,3.905,9.141,22.678,0.500
287,21.128,18.787,0,11.620,1.852,4.048,9.581,23.966,0.500
287,21.080,21.911,0,10.263,1.807,3.902,9.183,22.926,0.500
288,21.188,18.766,0,11.769,1.863,4.076,9.641,24.077,0.500
288,21.224,22.043,0,11.219,1.812,3.901,9.122,22.610,0.500
289,21.179,18.736,0,11.696,1.866,4.090,9.695,24.266,0.500
289,21.174,21.995,0,10.685,1.799,3.865,9.038,22.427,0.500
290,21.117,18.767,0,10.966,1.821,3.938,9.256,23.053,0.500
290,19.031,22.144,0,10.430,1.792,3.850,9.025,22.490,0.500
291,21.182,18.725,0,11.569,1.851,4.041,9.555,23.882,0.500
291,21.083,22.032,0,10.460,1.802,3.887,9.137,22.793,0.500
292,18.948,18.814,0,10.872,1.816,3.926,9.236,23.042,0.500
292,18.995,22.049,0,10.188,1.779,3.807,8.902,22.146,0.500
293,19.710,21.324,0,13.544,1.914,4.236,10.080,25.228,1.000
294,21.233,18.810,0,11.605,1.836,3.976,9.330,23.158,0.501
294,21.173,22.091,0,11.237,1.822,3.939,9.250,23.008,0.501
295,21.238,18.864,0,11.559,1.836,3.972,9.306,23.061,0.531
295,21.227,22.135,0,11.794,1.830,3.956,9.270,22.984,0.531
296,21.219,18.908,0,11.014,1.820,3.928,9.204,22.842,0.504
296,21.149,22.175,0,11.307,1.846,4.022,9.493,23.683,0.504
297,21.248,18.840,0,11.497,1.828,3.947,9.239,22.883,1.000
297,21.179,22.143,0,11.494,1.827,3.948,9.257,22.973,1.000
298,21.243,18.872,0,11.421,1.827,3.943,9.232,22.878,0.816
298,21.160,22.151,0,11.512,1.833,3.970,9.321,23.146,0.816
299,21.245,18.900,0,11.375,1.828,3.945,9.231,22.857,0.539
299,19.830,22.180,0,11.595,1.840,3.993,9.390,23.352,0.539
300,21.998,18.784,0,10.075,1.761,3.744,8.717,21.629,0.335
300,19.728,22.375,0,11.406,1.875,4.115,9.754,24.388,0.333
300,21.979,22.225,0,9.762,1.784,3.834,9.014,22.547,0.335
301,21.008,19.590,0,9.960,1.786,3.801,8.802,21.642,0.706
301,18.739,25.303,0,9.901,1.824,3.920,9.126,22.467,0.706
302,34.818,21.011,0,9.236,1.758,3.706,8.537,20.932,0.334
302,19.016,22.205,0,11.269,1.828,3.967,9.354,23.367,0.333
302,35.353,24.107,0,9.616,1.782,3.783,8.737,21.417,0.334
303,19.686,22.202,0,12.692,1.872,4.090,9.641,23.966,1.000
304,21.081,19.678,0,12.281,1.874,4.118,9.781,24.514,0.500
304,19.651,22.210,0,12.760,1.872,4.087,9.627,23.914,0.500
305,21.077,19.676,0,11.837,1.866,4.097,9.732,24.414,0.500
305,19.002,22.274,0,11.190,1.821,3.946,9.303,23.252,0.500
306,21.016,19.693,0,11.670,1.861,4.083,9.697,24.334,0.500
306,19.020,22.268,0,11.261,1.831,3.981,9.406,23.544,0.500
307,21.057,19.672,0,11.829,1.867,4.101,9.742,24.440,0.500
307,19.003,22.308,0,11.254,1.827,3.968,9.372,23.455,0.500
308,21.059,19.687,0,11.708,1.866,4.098,9.734,24.421,0.501
308,19.007,22.316,0,11.372,1.840,4.012,9.498,23.807,0.501
309,21.303,18.946,0,11.140,1.819,3.911,9.121,22.523,0.500
309,21.218,22.235,0,12.049,1.866,4.077,9.620,23.949,0.500
310,21.282,18.946,0,11.243,1.809,3.878,9.024,22.249,0.500
310,19.828,22.273,0,11.943,1.862,4.069,9.613,23.979,0.500
311,21.083,19.704,0,11.902,1.848,4.032,9.531,23.823,0.500
311,18.991,22.303,0,11.426,1.837,4.003,9.470,23.719,0.500
312,21.061,19.712,0,11.961,1.859,4.070,9.645,24.150,0.500
312,19.091,22.244,0,11.035,1.822,3.953,9.326,23.326,0.500
313,21.162,19.004,0,10.499,1.797,3.853,8.989,22.259,0.500
313,19.684,22.335,0,12.731,1.901,4.198,9.975,24.952,0.500
314,21.311,19.684,0,12.655,1.886,4.147,9.829,24.548,1.000
315,21.298,22.313,0,12.848,1.904,4.208,10.009,25.057,1.000
316,21.281,22.294,0,12.584,1.893,4.171,9.901,24.759,1.000
317,22.009,22.242,0,11.025,1.825,3.968,9.381,23.502,1.000
318,21.284,18.877,0,8.800,1.722,3.588,8.198,20.010,0.960
318,21.258,23.125,0,8.763,1.726,3.607,8.272,20.257,0.960
319,21.940,22.319,0,10.639,1.819,3.955,9.361,23.492,0.509
319,19.791,23.098,0,10.920,1.819,3.928,9.211,22.881,0.509
320,21.170,19.675,0,11.872,1.843,4.009,9.447,23.548,0.500
320,19.030,23.063,0,10.012,1.769,3.764,8.756,21.686,0.500
321,22.175,18.749,0,10.758,1.757,3.707,8.542,20.951,0.500
321,22.135,23.170,0,10.171,1.763,3.746,8.706,21.551,0.500
322,21.311,19.819,0,12.127,1.856,4.042,9.515,23.655,0.500
322,19.778,23.055,0,10.907,1.815,3.914,9.171,22.769,0.500
323,22.011,19.666,0,10.705,1.816,3.940,9.312,23.360,0.500
323,21.287,23.079,0,11.127,1.821,3.923,9.173,22.706,0.500
324,11.340,21.682,0,10.209,1.703,3.482,7.773,18.492,0.500
324,21.937,22.304,0,11.125,1.835,4.003,9.490,23.825,0.500
325,21.953,19.647,0,10.772,1.819,3.952,9.356,23.498,0.514
325,19.881,23.051,0,10.512,1.805,3.884,9.096,22.598,0.514
326,21.157,19.802,0,12.145,1.842,3.995,9.378,23.276,0.500
326,19.825,23.021,0,11.210,1.811,3.892,9.086,22.479,0.500
327,21.209,19.782,0,11.408,1.827,3.948,9.253,22.955,0.250
327,21.164,23.071,0,10.508,1.812,3.907,9.159,22.759,0.250
327,12.513,29.083,0,10.850,1.759,3.680,8.370,20.207,0.269
327,11.855,33.232,0,10.950,1.812,3.886,9.050,22.338,0.268
328,21.166,22.029,0,12.964,1.815,3.883,9.008,22.120,1.000
329,21.192,19.717,0,12.166,1.862,4.069,9.614,23.985,0.500
329,19.783,23.043,0,11.114,1.807,3.873,9.013,22.224,0.500
330,21.275,19.672,0,12.426,1.869,4.086,9.645,24.024,0.333
330,19.781,23.075,0,10.984,1.809,3.880,9.035,22.296,0.333
330,6.390,45.507,0,12.446,1.760,3.688,8.408,20.358,0.333
331,21.340,19.652,0,12.848,1.888,4.154,9.849,24.605,1.000
332,21.965,19.670,0,10.710,1.817,3.945,9.329,23.408,0.500
332,19.919,23.070,0,10.298,1.810,3.907,9.172,22.830,0.500
333,22.047,19.627,0,11.291,1.826,3.968,9.378,23.497,0.500
333,21.920,23.018,0,9.649,1.778,3.823,8.999,22.548,0.500
334,21.200,19.764,0,12.100,1.840,3.988,9.357,23.213,0.500
334,19.798,23.108,0,11.470,1.819,3.915,9.142,22.606,0.500
335,21.090,19.837,0,11.446,1.816,3.920,9.193,22.847,0.552
335,19.078,22.365,0,11.326,1.861,4.095,9.767,24.623,0.552
336,21.251,19.711,0,12.338,1.864,4.072,9.608,23.929,0.500
336,21.136,23.023,0,10.901,1.815,3.914,9.171,22.772,0.500
337,21.966,19.660,0,11.601,1.828,3.971,9.371,23.425,0.542
337,19.891,22.298,0,11.802,1.859,4.067,9.630,24.094,0.542
338,21.933,19.753,0,10.702,1.785,3.826,8.961,22.323,0.508
338,19.855,23.138,0,10.966,1.822,3.938,9.242,22.969,0.508
339,21.252,19.773,0,12.343,1.848,4.011,9.413,23.343,0.500
339,21.159,23.008,0,11.045,1.822,3.935,9.231,22.932,0.500
340,21.270,19.777,0,12.341,1.852,4.026,9.458,23.470,0.500
340,21.172,23.038,0,11.200,1.820,3.926,9.193,22.797,0.500
341,22.011,19.670,0,11.105,1.818,3.940,9.293,23.244,0.500
341,21.919,23.053,0,9.719,1.786,3.850,9.079,22.772,0.500
342,22.028,19.722,0,10.971,1.789,3.834,8.967,22.293,0.724
342,19.909,23.245,0,10.874,1.814,3.916,9.187,22.850,0.724
343,21.993,19.723,0,10.507,1.773,3.787,8.851,22.034,0.500
343,21.284,23.253,0,11.656,1.863,4.062,9.564,23.765,0.500
344,21.252,19.855,0,11.723,1.820,3.913,9.127,22.538,0.560
344,21.149,23.146,0,11.535,1.841,3.998,9.404,23.387,0.560
345,21.241,19.849,0,11.694,1.812,3.886,9.041,22.282,0.811
345,21.126,23.160,0,11.723,1.836,3.979,9.342,23.204,0.811
346,21.316,19.871,0,11.924,1.828,3.940,9.200,22.727,0.500
346,19.864,23.194,0,11.400,1.835,3.982,9.370,23.333,0.500
347,21.918,19.876,0,10.299,1.776,3.799,8.886,22.118,0.500
347,19.889,23.242,0,11.317,1.837,3.991,9.405,23.453,0.500
348,21.255,19.894,0,11.656,1.817,3.902,9.084,22.389,0.500
348,21.212,23.174,0,12.068,1.848,4.009,9.411,23.336,0.500
349,21.259,19.893,0,11.719,1.817,3.900,9.081,22.391,0.880
349,19.829,23.189,0,11.752,1.833,3.967,9.300,23.066,0.880
350,21.340,19.836,0,12.060,1.820,3.908,9.093,22.394,0.500
350,19.857,23.230,0,11.553,1.826,3.947,9.256,22.977,0.500
351,21.349,19.819,0,12.140,1.833,3.949,9.208,22.698,0.500
351,19.919,23.211,0,11.272,1.827,3.958,9.313,23.204,0.500
352,21.316,19.887,0,11.841,1.829,3.941,9.197,22.702,0.500
352,19.862,23.223,0,11.473,1.838,3.995,9.408,23.437,0.500
353,21.364,19.850,0,12.171,1.834,3.951,9.211,22.693,0.500
353,19.959,23.202,0,11.152,1.834,3.983,9.385,23.408,0.500
354,22.001,19.792,0,10.760,1.775,3.786,8.826,21.892,0.529
354,21.959,23.218,0,10.548,1.802,3.897,9.191,23.019,0.529
355,21.297,19.855,0,11.905,1.831,3.946,9.211,22.738,0.500
355,19.864,23.200,0,11.490,1.835,3.979,9.355,23.272,0.500
356,21.227,19.934,0,11.515,1.806,3.864,8.975,22.092,0.500
356,19.854,23.195,0,11.931,1.842,3.997,9.393,23.335,0.500
357,22.016,19.761,0,10.865,1.776,3.787,8.823,21.864,0.607
357,22.009,23.306,0,10.822,1.821,3.958,9.360,23.471,0.607
358,21.960,19.855,0,10.243,1.769,3.772,8.802,21.874,0.459
358,22.012,23.249,0,10.618,1.800,3.883,9.133,22.813,0.343
358,8.487,48.141,0,10.383,1.778,3.761,8.653,21.128,0.468
359,21.315,19.779,0,12.155,1.840,3.977,9.299,22.977,0.500
359,19.845,23.226,0,11.455,1.835,3.977,9.342,23.218,0.500
360,21.281,19.841,0,12.054,1.819,3.898,9.054,22.252,0.500
360,19.892,23.264,0,11.613,1.840,3.997,9.413,23.450,0.500
361,21.300,19.865,0,11.924,1.827,3.933,9.173,22.625,0.500
361,19.877,23.219,0,11.477,1.841,4.003,9.435,23.519,0.500
362,21.320,19.898,0,11.790,1.824,3.922,9.135,22.510,0.608
362,19.877,23.265,0,11.651,1.848,4.027,9.506,23.724,0.608
363,21.318,19.884,0,12.020,1.829,3.940,9.192,22.682,0.500
363,19.932,23.151,0,11.237,1.834,3.981,9.371,23.348,0.500
364,21.334,19.887,0,11.983,1.823,3.911,9.088,22.342,1.000
365,21.351,19.851,0,11.995,1.824,3.919,9.123,22.467,0.500
365,19.893,23.236,0,11.380,1.849,4.032,9.523,23.780,0.500
366,22.005,19.824,0,10.896,1.773,3.777,8.795,21.789,0.500
366,21.304,23.232,0,12.413,1.873,4.091,9.640,23.955,0.500
367,21.369,19.851,0,12.136,1.826,3.925,9.138,22.502,0.500
367,19.923,23.247,0,11.364,1.835,3.986,9.398,23.452,0.500
368,22.035,19.800,0,10.684,1.769,3.764,8.753,21.669,0.513
368,21.992,23.221,0,10.450,1.803,3.897,9.190,23.015,0.513
369,21.279,19.872,0,11.720,1.820,3.911,9.116,22.490,0.630
