Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1810,21.839,27.960,0,13.433,1.801,3.839,8.887,21.807,1.000
1,1811,22.358,28.533,0,15.998,1.824,3.898,9.009,22.008,1.000
1,1812,22.418,28.573,0,16.127,1.839,3.952,9.173,22.484,1.000
1,1813,21.831,27.934,0,13.216,1.796,3.826,8.858,21.750,1.000
1,1814,21.793,27.928,0,13.299,1.802,3.848,8.924,21.942,1.000
1,1815,21.822,27.954,0,13.288,1.800,3.839,8.896,21.854,1.000
1,1816,21.860,27.932,0,12.827,1.797,3.839,8.924,22.012,1.000
1,1817,21.840,27.990,0,12.843,1.788,3.805,8.815,21.684,1.000
1,1818,21.897,27.977,0,12.792,1.790,3.815,8.854,21.816,1.000
1,1819,21.841,27.991,0,13.108,1.783,3.779,8.715,21.337,1.000
1,1820,22.409,28.686,0,16.133,1.850,3.990,9.284,22.796,1.000
1,1821,21.827,28.051,0,12.821,1.785,3.792,8.771,21.541,1.000
1,1822,22.461,28.670,0,16.240,1.885,4.113,9.658,23.885,1.000
1,1823,21.869,28.659,0,15.270,1.862,4.041,9.465,23.399,1.000
1,1824,21.880,28.059,0,12.392,1.773,3.753,8.661,21.244,1.000
1,1825,21.985,28.695,0,13.809,1.855,4.037,9.504,23.643,1.000
1,1826,21.943,28.086,0,12.020,1.764,3.728,8.607,21.141,1.000
1,1827,22.439,28.666,0,16.168,1.852,3.995,9.298,22.835,1.000
1,1828,21.893,28.032,0,12.761,1.772,3.748,8.643,21.182,1.000
1,1829,22.447,28.722,0,15.940,1.851,3.993,9.295,22.837,1.000
1,1830,22.455,28.770,0,15.556,1.814,3.866,8.914,21.744,1.000
1,1831,21.905,28.048,0,12.186,1.775,3.766,8.716,21.445,1.000
1,1832,21.721,28.037,0,11.850,1.778,3.788,8.808,21.768,1.000
1,1833,22.413,28.675,0,15.895,1.831,3.918,9.056,22.113,1.000
1,1834,21.764,28.001,0,12.392,1.768,3.739,8.625,21.154,1.000
1,1835,21.871,28.095,0,12.000,1.774,3.763,8.701,21.385,1.000
1,1836,22.334,28.706,0,15.700,1.837,3.944,9.150,22.424,1.000
1,1837,22.459,28.741,0,15.797,1.862,4.034,9.424,23.217,1.000
1,1838,22.487,28.806,0,15.618,1.827,3.910,9.052,22.148,1.000
1,1839,22.429,28.784,0,15.698,1.850,3.992,9.297,22.856,1.000
1,1840,22.625,29.428,0,15.738,1.804,3.829,8.802,21.417,1.000
1,1841,21.921,27.685,0,14.484,1.849,4.006,9.384,23.224,1.000
1,1842,22.471,27.854,0,15.505,1.845,3.976,9.247,22.710,1.000
1,1843,22.460,27.832,0,15.507,1.847,3.983,9.272,22.784,1.000
1,1844,22.480,27.835,0,15.111,1.844,3.972,9.240,22.695,1.000
1,1845,21.764,27.066,0,11.513,1.759,3.719,8.591,21.123,0.500
1,1846,22.426,27.797,0,15.502,1.869,4.059,9.505,23.467,1.000
1,1847,21.758,27.081,0,12.422,1.780,3.781,8.744,21.481,1.000
1,1848,21.867,27.659,0,13.785,1.860,4.052,9.538,23.706,0.500
1,1849,21.809,27.073,0,11.540,1.762,3.723,8.591,21.095,1.000
1,1850,21.774,27.082,0,11.770,1.773,3.761,8.707,21.429,0.561
1,1851,21.822,27.041,0,11.634,1.758,3.714,8.575,21.083,0.538
1,1852,21.811,26.989,0,11.683,1.758,3.717,8.584,21.106,0.500
1,1853,21.777,27.635,0,13.403,1.856,4.039,9.504,23.616,0.500
1,1854,21.776,27.681,0,13.234,1.843,3.998,9.386,23.294,1.000
1,1855,21.838,27.684,0,13.579,1.845,4.003,9.395,23.307,0.500
1,1856,21.826,27.704,0,13.781,1.846,4.000,9.378,23.231,0.500
1,1857,21.854,27.721,0,14.200,1.849,4.003,9.370,23.166,1.000
1,1858,21.841,27.708,0,13.288,1.838,3.981,9.338,23.164,0.500
1,1859,21.783,27.711,0,13.705,1.839,3.972,9.277,22.902,0.500
1,1860,21.916,27.795,0,12.522,1.807,3.884,9.079,22.507,1.000
1,1861,21.951,27.839,0,12.046,1.794,3.848,8.996,22.343,1.000
1,1862,21.966,27.852,0,12.160,1.798,3.864,9.042,22.466,1.000
1,1863,21.931,27.799,0,12.256,1.803,3.875,9.067,22.509,1.000
1,1864,21.950,27.777,0,12.413,1.814,3.911,9.167,22.779,1.000
1,1865,21.983,27.866,0,11.622,1.768,3.763,8.758,21.700,1.000
1,1866,21.938,27.854,0,11.732,1.756,3.715,8.599,21.204,1.000
1,1867,21.969,27.889,0,11.728,1.760,3.735,8.670,21.438,1.000
1,1868,21.922,27.879,0,11.779,1.756,3.716,8.601,21.208,0.617
1,1869,21.906,27.900,0,11.989,1.763,3.741,8.671,21.399,0.500
1,1870,21.966,27.951,0,11.603,1.752,3.706,8.583,21.192,0.500
1,1871,21.955,27.924,0,11.574,1.765,3.757,8.752,21.714,1.000
1,1872,21.864,27.897,0,11.948,1.781,3.806,8.871,21.982,0.530
1,1873,21.901,26.996,0,9.207,1.688,3.492,7.968,19.505,0.500
1,1874,21.856,27.824,0,11.630,1.789,3.833,8.957,22.243,0.500
1,1875,21.880,27.769,0,10.713,1.752,3.692,8.508,20.886,0.333
1,1876,21.792,27.679,0,11.916,1.808,3.887,9.082,22.507,0.500
1,1877,21.965,27.769,0,12.094,1.795,3.848,8.989,22.296,1.000
1,1878,22.068,27.941,0,10.860,1.750,3.716,8.659,21.536,0.500
1,1879,21.962,27.918,0,11.536,1.779,3.810,8.917,22.206,0.500
1,1880,21.957,27.867,0,12.054,1.797,3.857,9.016,22.370,1.000
1,1881,21.981,27.921,0,11.679,1.778,3.800,8.874,22.047,1.000
1,1882,21.984,27.858,0,11.209,1.754,3.719,8.637,21.386,0.500
1,1883,21.987,27.858,0,11.828,1.776,3.790,8.832,21.894,1.000
1,1884,21.944,27.824,0,11.671,1.763,3.737,8.660,21.366,1.000
1,1885,22.081,27.763,0,11.646,1.774,3.783,8.809,21.822,1.000
1,1886,22.026,27.879,0,11.475,1.762,3.747,8.720,21.619,0.500
1,1887,21.975,27.889,0,11.861,1.787,3.829,8.948,22.226,0.513
1,1888,22.044,27.822,0,12.007,1.772,3.759,8.699,21.401,0.500
1,1889,21.810,27.817,0,13.019,1.813,3.894,9.079,22.431,1.000
1,1890,21.821,27.822,0,12.606,1.797,3.847,8.958,22.137,0.500
1,1891,21.879,27.970,0,11.470,1.750,3.702,8.578,21.192,0.500
1,1892,22.023,28.678,0,12.868,1.841,4.006,9.445,23.555,0.500
1,1893,22.585,28.087,0,13.252,1.813,3.886,9.040,22.272,1.000
1,1894,21.923,28.037,0,11.850,1.762,3.727,8.611,21.181,1.000
1,1895,21.882,27.881,0,11.946,1.773,3.768,8.741,21.565,0.510
1,1896,21.809,27.889,0,12.714,1.773,3.748,8.631,21.120,0.500
1,1897,21.859,28.096,0,11.583,1.760,3.719,8.586,21.099,1.000
1,1898,21.825,28.052,0,12.105,1.772,3.759,8.698,21.397,0.500
1,1899,21.893,28.019,0,11.566,1.744,3.675,8.480,20.867,1.000
1,1900,22.025,28.091,0,11.048,1.765,3.759,8.761,21.751,0.500
1,1901,21.820,28.044,0,11.607,1.755,3.705,8.550,21.011,1.000
1,1902,21.902,28.669,0,13.401,1.842,3.998,9.394,23.340,0.500
1,1903,21.822,28.086,0,11.616,1.749,3.685,8.496,20.869,0.500
1,1904,21.904,28.625,0,13.600,1.851,4.028,9.482,23.592,0.500
1,1905,21.883,28.647,0,13.949,1.859,4.046,9.518,23.648,0.500
1,1906,21.922,28.686,0,14.053,1.835,3.960,9.255,22.879,1.000
1,1907,21.774,28.065,0,11.845,1.766,3.741,8.652,21.286,0.500
1,1908,21.868,28.660,0,13.839,1.856,4.038,9.500,23.608,0.500
1,1909,21.805,28.060,0,11.501,1.750,3.688,8.500,20.876,0.500
1,1910,21.780,28.098,0,11.564,1.753,3.695,8.518,20.910,0.500
1,1911,21.799,28.087,0,11.490,1.746,3.675,8.467,20.785,0.500
1,1912,21.790,28.074,0,11.553,1.752,3.697,8.528,20.955,0.500
1,1913,21.940,28.664,0,13.542,1.858,4.053,9.564,23.843,0.500
1,1914,21.803,28.011,0,11.783,1.751,3.691,8.507,20.888,0.500
1,1915,21.876,28.697,0,13.817,1.847,4.004,9.389,23.267,0.500
1,1916,21.861,28.069,0,11.600,1.760,3.717,8.580,21.082,0.500
1,1917,21.788,28.016,0,11.807,1.748,3.677,8.458,20.722,0.500
1,1918,21.835,28.655,0,13.891,1.859,4.046,9.518,23.645,0.500
1,1919,21.811,28.074,0,11.657,1.747,3.676,8.463,20.757,0.500
1,1920,21.821,28.093,0,11.436,1.749,3.687,8.506,20.911,0.500
1,1921,21.853,28.642,0,13.541,1.849,4.019,9.451,23.488,0.500
1,1922,21.857,28.619,0,13.427,1.852,4.034,9.505,23.664,1.000
1,1923,21.897,28.722,0,13.776,1.829,3.941,9.202,22.732,1.000
1,1924,21.881,28.677,0,12.989,1.837,3.986,9.374,23.321,1.000
1,1925,21.936,28.734,0,12.982,1.830,3.960,9.288,23.060,1.000
1,1926,21.887,28.767,0,13.456,1.828,3.940,9.205,22.761,1.000
1,1927,21.885,28.687,0,13.221,1.845,4.009,9.433,23.468,1.000
1,1928,21.952,28.767,0,12.664,1.809,3.889,9.090,22.531,1.000
1,1929,21.912,28.710,0,13.428,1.835,3.968,9.298,23.052,0.501
1,1930,21.945,28.798,0,13.046,1.821,3.925,9.179,22.730,1.000
1,1931,21.918,28.726,0,13.492,1.827,3.938,9.205,22.773,1.000
1,1932,21.979,28.691,0,13.112,1.847,4.016,9.460,23.561,0.615
1,1933,21.978,28.765,0,12.761,1.812,3.899,9.111,22.570,1.000
1,1934,22.724,31.314,0,14.245,1.856,4.010,9.346,22.980,1.000
1,1935,24.021,30.381,0,10.006,1.779,3.796,8.835,21.858,0.500
1,1936,21.970,28.705,0,13.113,1.837,3.983,9.364,23.287,1.000
1,1937,21.974,28.671,0,12.895,1.819,3.914,9.142,22.621,1.000
1,1938,21.834,28.598,0,11.220,1.724,3.568,8.071,19.462,0.500
1,1939,21.824,28.657,0,12.827,1.823,3.917,9.120,22.476,1.000
1,1940,21.781,28.644,0,13.158,1.846,4.008,9.418,23.389,0.500
1,1941,21.900,28.818,0,12.656,1.823,3.940,9.247,22.989,0.500
1,1942,22.567,28.856,0,14.554,1.853,4.014,9.390,23.189,1.000
1,1943,21.922,28.866,0,13.186,1.805,3.863,8.980,22.129,1.000
1,1944,21.904,28.884,0,13.319,1.794,3.817,8.825,21.643,0.500
1,1945,21.903,28.684,0,13.597,1.847,4.009,9.420,23.399,0.500
1,1946,21.825,27.860,0,11.632,1.763,3.742,8.680,21.441,0.502
1,1947,21.671,27.756,0,11.998,1.785,3.802,8.819,21.720,0.333
1,1948,21.738,28.018,0,10.915,1.733,3.633,8.345,20.447,0.502
1,1949,21.891,28.653,0,13.376,1.843,4.001,9.408,23.390,0.500
1,1950,21.924,28.747,0,12.719,1.821,3.932,9.216,22.879,1.000
1,1951,21.932,28.796,0,12.896,1.822,3.929,9.199,22.811,1.000
1,1952,21.863,28.712,0,12.821,1.819,3.921,9.177,22.756,1.000
1,1953,21.932,28.793,0,12.742,1.817,3.915,9.164,22.731,1.000
1,1954,21.964,28.790,0,12.943,1.830,3.947,9.230,22.838,1.000
1,1955,21.972,28.729,0,12.356,1.820,3.934,9.237,22.981,1.000
1,1956,21.951,28.802,0,13.203,1.828,3.943,9.222,22.830,1.000
1,1957,21.965,28.790,0,12.944,1.822,3.928,9.188,22.761,1.000
1,1958,21.944,28.739,0,12.687,1.820,3.926,9.197,22.819,1.000
1,1959,21.981,28.801,0,12.955,1.820,3.922,9.178,22.748,1.000
1,1960,22.003,28.762,0,12.869,1.805,3.865,8.995,22.200,0.500
1,1961,21.955,28.779,0,12.963,1.818,3.912,9.144,22.641,1.000
1,1962,21.935,28.807,0,12.629,1.820,3.926,9.196,22.824,1.000
1,1963,21.905,28.708,0,12.807,1.832,3.967,9.311,23.128,1.000
1,1964,21.917,27.934,0,10.895,1.717,3.580,8.196,20.058,0.333
1,1965,21.935,28.665,0,12.838,1.837,3.986,9.378,23.342,1.000
1,1966,23.304,28.856,0,10.542,1.767,3.725,8.555,20.876,1.000
1,1967,23.271,29.590,0,15.048,1.948,4.343,10.370,25.986,0.500
